F3 Value,FC6 Value,P7 Value,T8 Value,F7 Value,F8 Value,T7 Value,P8 Value,AF4 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value,X Value,Y Value,Z Value,Unknown Value
-44688,14080,-504000,-2736,-458304,-264224,-1432,-670912,-4464,-156240,-179520,-504832,-553536,-301752,23,24,,0
-62328,1760,-486000,-2704,-401016,-244120,-1320,-442192,-3792,-230640,-71808,-473280,-461280,-259080,24,24,,418880
-73584,-19360,-426000,-2720,-392832,-206784,-1368,-297336,-3672,-327360,-138720,-394400,-384400,-274320,24,25,,418880
-75920,-22880,-432000,-2592,-428296,-246992,-1456,-480312,-4104,-394320,-231744,-418064,-453592,-320040,24,25,,418880
-70080,-1760,-420000,-2512,-441936,-287200,-1240,-670912,-3528,-297600,-152520,-504832,-515096,-265176,23,25,,418880
-86432,7040,-378000,-2720,-399456,-255608,-1400,-571800,-4272,-252960,-88560,-496944,-538160,-341376,23,25,,418880
-86432,1760,-318000,-2768,-402192,-258480,-2752,-426944,-3816,-223200,-113160,-386512,-415152,-268224,23,25,,418880
-72416,-12320,-402536,-2640,-503424,-301560,-2704,-602296,-3576,-334800,-150880,-441728,-438216,-252984,24,25,,418880
-89936,-47520,-510680,-2672,-574560,-336024,-2848,-831016,-4128,-468720,-186960,-686256,-593208,-353568,23,25,,418880
-94608,-73920,-360480,-2704,-566352,-393464,-2544,-678536,-3528,-379440,-195160,-670800,-285048,-304800,23,25,,418880
-78256,-72160,-282376,-2656,-528048,-393464,-2912,-403648,-4152,-319920,-168920,-413400,-123264,-347472,23,25,,418880
-63072,-58080,-354472,-3912,-519840,-310176,-2816,-426496,-3840,-342240,-142680,-413400,-531576,-286512,23,25,,418880
-73584,-47520,-408544,-4008,-528048,-281456,-2640,-540736,-3600,-453840,-152520,-787800,-778104,-256032,23,24,,418880
-110960,-63360,-432576,-4104,-528048,-324536,-2800,-609280,0,-587760,-173840,-990600,-708768,-341376,23,24,,418880
-110960,-75680,-462616,-3960,-517104,-327408,-2656,-647360,0,-580320,-159080,-748800,-708768,-280416,23,24,,418880
-98112,-54560,-552736,-3912,-525312,-295816,-3072,-548352,0,-558000,-132840,-460200,-754992,-332232,23,24,,418880
-96944,-38720,-600800,-4032,-563616,-308448,-2832,-479808,0,-498480,-145960,-624000,-701064,-313944,23,24,,418880
-98112,-59840,-606808,-4128,-588240,-328440,-2528,-677824,-1232,-505920,-191880,-959400,-731880,-280416,23,24,,418880
-103952,-95040,-540720,-4056,-612864,-337008,-2928,-997696,-1448,-595200,-203360,-904800,-708768,-356616,23,24,,0
-100448,-102080,-438584,-3984,-640224,-371280,-2656,-1012928,-1128,-498480,-213200,-741000,-554688,-280416,23,24,,0
-101616,-72160,-438584,-4032,-569088,-357000,-2800,-601664,-1232,-468720,-244360,-748800,-531576,-320040,23,24,,432
-93440,-44000,-462616,-4056,-445968,-294168,-2784,-449344,-1304,-491040,-195160,-741000,-585504,-307848,23,24,,0
-93440,-47520,-468624,-4080,-421344,-242760,-2560,-769216,-1208,-438960,-101680,-663000,-600912,-262128,23,24,,320
-129648,-79200,-432576,-4128,-500688,-239904,-2848,-822528,-1416,-520800,-109880,-670800,-570096,-356616,23,24,,336
-135488,-109120,-366488,-4032,-533520,-308448,-2592,-502656,-1176,-624960,-167280,-631800,-500760,-280416,22,24,,528
-121472,-100320,-414552,-4080,-511632,-328440,-2784,-403648,-1312,-699360,-195160,-577200,-485352,-310896,22,24,,184
-142496,-102080,-480640,-4080,-566352,-331296,-2800,-502656,-1392,-796080,-226320,-655200,-570096,-359664,22,24,,384
-168192,-103840,-498664,-3984,-612864,-359856,-2544,-533120,-1184,-818400,-252560,-741000,-754992,-329184,22,24,,400
-162352,-65120,-588784,-4104,-593712,-311304,-2896,-624512,-1352,-706800,-221400,-748800,-909072,-387096,22,24,,416
-124976,-70400,-696928,-4128,-626544,-294168,-2640,-822528,-1176,-558000,-190240,-702000,-793512,-295656,22,24,,216
-126144,-132000,-732976,-4080,-681264,-402696,-2720,-913920,-1336,-654720,-223040,-741000,-731880,-310896,22,24,,224
-156512,-142560,-666888,-4104,-686736,-451248,-2832,-807296,-1400,-744000,-259120,-756600,-793512,-359664,22,24,,232
-156512,-121440,-588784,-4128,-673056,-391272,-2672,-662592,-1088,-610080,-241080,-624000,-624024,-316992,22,24,,720
-135488,-102080,-600800,-4128,-626544,-351288,-2992,-647360,-1336,-595200,-214840,-569400,-462240,-377952,21,24,,0
-113296,-72160,-588784,-4080,-577296,-362712,-2624,-753984,-1224,-610080,-214840,-694200,-570096,-289560,21,24,,512
-123808,-84480,-594792,-4152,-618336,-391272,-2640,-845376,-1280,-691920,-200080,-772200,-747288,-301752,21,24,,792
-136656,-126720,-594792,-4152,-623808,-402696,-2864,-898688,-1400,-781200,-160720,-702000,-677952,-332232,21,24,,0
-113296,-135520,-528704,-4080,-538992,-371280,-2704,-944384,-1144,-721680,-150880,-670800,-493056,-225552,21,24,,0
-129648,-124960,-540720,-4128,-574560,-348432,-2976,-883456,-1360,-810960,-191880,-748800,-662544,-304800,21,24,,576
-172864,-135520,-570760,-4152,-656640,-391272,-2688,-776832,-1216,-967200,-232880,-756600,-870552,-304800,21,24,,888
-183376,-149600,-582776,-4128,-618336,-425544,-2736,-731136,-1240,-974640,-265680,-709800,-793512,-329184,21,24,,304
-175200,-130240,-600800,-4128,-599184,-416976,-2944,-761600,-1456,-803520,-268960,-803400,-731880,-365760,21,24,,312
-160016,-102080,-654872,-4056,-637488,-402696,-2560,-814912,-1136,-654720,-239440,-881400,-747288,-268224,21,24,,960
-150672,-126720,-702936,-4032,-607392,-405552,-2848,-852992,-1256,-744000,-216480,-764400,-731880,-335280,22,24,,328
-128480,-174240,-618824,-4104,-569088,-456960,-2816,-906304,-1224,-736560,-209920,-717600,-701064,-304800,22,24,,336
-117968,-179520,-624832,-4224,-588240,-508368,-2784,-936768,-1216,-684480,-218120,-873600,-816624,-274320,22,24,,688
-143664,-174240,-726968,-4200,-580032,-502656,-2928,-913920,-1320,-840720,-221400,-1006200,-916776,-344424,22,24,,352
-133152,-172480,-648864,-4056,-593712,-462672,-2480,-913920,-1144,-877920,-227960,-865800,-754992,-292608,22,24,,720
-99280,-153120,-528704,-4032,-610128,-422688,-2752,-898688,-1432,-736560,-227960,-741000,-639432,-347472,22,24,,368
-99280,-130240,-510680,-4104,-544464,-408408,-2688,-814912,-1288,-647280,-145960,-826800,-677952,-298704,22,24,,0
-128480,-119680,-612816,-4104,-514368,-414120,-2672,-906304,-1184,-751440,-109880,-873600,-731880,-271272,22,24,,384
-144832,-132000,-732976,-4056,-577296,-434112,-3008,-1150016,-1480,-907680,-227960,-850200,-770400,-374904,22,24,,0
-138992,-161920,-757008,-4032,-618336,-476952,-2560,-1089088,-1240,-855600,-275520,-865800,-747288,-320040,22,24,,1200
-156512,-167200,-714952,-4152,-596448,-485520,-2784,-837760,-1368,-863040,-183680,-959400,-785808,-356616,22,24,,816
-151840,-154880,-600800,-4128,-571824,-448392,-2832,-837760,-1344,-833280,-165640,-975000,-824328,-320040,22,24,,416
-116800,-163680,-606808,-4128,-590976,-454104,-2688,-990080,-1160,-714240,-237800,-920400,-816624,-277368,22,24,,848
-122640,-174240,-763016,-4176,-642960,-516936,-2992,-982464,-1392,-736560,-247640,-873600,-855144,-353568,22,24,,432
-147168,-181280,-738984,-4008,-670320,-531216,-2672,-1005312,-1232,-758880,-205000,-850200,-816624,-274320,22,24,,880
-154176,-197120,-600800,-4080,-634752,-519792,-2928,-1210944,-1360,-863040,-223040,-998400,-816624,-316992,22,24,,896
-156512,-220000,-648864,-4272,-626544,-551208,-2992,-1386112,-1376,-989520,-255840,-1138800,-970704,-347472,22,24,,912
-177536,-221760,-817088,-4224,-675792,-556920,-2656,-1249024,-1224,-1034160,-236160,-1084200,-986112,-301752,22,24,,0
-189216,-207680,-799064,-4176,-667584,-528360,-2848,-929152,-1416,-1063920,-227960,-936000,-870552,-362712,22,24,,1416
-162352,-207680,-751000,-4128,-626544,-511224,-2688,-967232,-1184,-1019280,-259120,-889200,-955296,-301752,22,24,,0
-174032,-211200,-931240,-4104,-623808,-496944,-2928,-1203328,-1288,-1145760,-262400,-1014000,-1209528,-344424,22,24,,1464
-200896,-218240,-889184,-4152,-610128,-525504,-2848,-1134784,-1328,-1257360,-216480,-1154400,-1171008,-359664,22,24,,0
-181040,-216480,-642856,-4176,-621072,-554064,-2480,-952000,-1144,-1123440,-205000,-1162200,-916776,-274320,22,24,,504
-177480,-197120,-678904,-4224,-670320,-522648,-2944,-1020544,-1424,-1063920,-239440,-1146600,-1009224,-377952,22,24,,504
-172840,-176000,-720960,-4104,-659376,-522648,-2752,-1264256,-1216,-1086240,-216480,-1177800,-1117080,-316536,22,24,,504
-132240,-153120,-672896,-4104,-569088,-511224,-2720,-1271872,-1208,-1004400,-170568,-1115400,-963000,-272976,22,24,,504
-128760,-142560,-769024,-4128,-549440,-445536,-2832,-1035776,-1336,-885360,-195408,-1076400,-955296,-299112,22,24,,504
-165880,-179520,-787048,-4032,-633760,-471240,-3936,-959616,-1160,-989520,-250056,-1263600,-1086264,-299112,22,24,,504
-189080,-227040,-630840,-4128,-666400,-554064,-4488,-1142400,-1416,-1220160,-228528,-1349400,-1055448,-400752,22,24,,504
-161240,-232320,-708944,-4224,-620160,-562632,-4080,-1332800,-1264,-1197840,-178848,-1201200,-82080,-302016,22,24,,504
-124120,-211200,-1009344,-4200,-557600,-514080,-4080,-1226176,-1192,-1078800,-185472,-1080864,-86400,-255552,22,24,,504
-132240,-190080,-949264,-4128,-568480,-508368,-4368,-1039040,-1336,-1063920,-187128,-1073088,-95760,-325248,22,24,,504
-160080,-184800,-732976,-4128,-660960,-565488,-3912,-1176560,-1200,-1145760,-197064,-1189728,-92880,-304920,22,24,,504
-177480,-191840,-853136,-4248,-677280,-582624,-4416,-1275880,-1416,-1316880,-245088,-1345248,-102960,-371712,22,24,,504
-169360,-207680,-901200,-4152,-601120,-554064,-4128,-1084880,0,-1294560,-228528,-1423008,-112320,-304920,22,24,,504
-176320,-218240,-793056,-4080,-582080,-548352,-3936,-1008480,0,-1190400,-188784,-1438560,-109440,-296208,22,24,,504
-162400,-207680,-859144,-4128,-563040,-525504,-4320,-1153640,0,-1106176,-193752,-1298592,-100800,-345576,21,24,,504
-125280,-205920,-901200,-4080,-541280,-521184,-4008,-1222400,0,-1009664,-203688,-1236384,-97920,-261360,22,24,,504
-160080,-256960,-889184,-4032,-622880,-620864,-4440,-1314080,0,-1269504,-231840,-1469664,-115200,-360096,22,24,,504
-178640,-305472,-985312,-4008,-658240,-680672,-4032,-1474520,0,-1425408,-255024,-1547424,-125280,-360096,21,24,,504
-150800,-282384,-1081440,-4032,-598400,-612320,-3840,-1390480,0,-1239808,-233496,-1376352,-121680,-316536,21,24,,603288
-185600,-248640,-1087448,-4080,-622880,-589536,-4416,-1337000,0,-1262080,-210312,-1469664,-127440,-389136,21,24,,235504
-206480,-232656,-1009344,-4032,-641920,-586688,-4056,-1421040,0,-1358592,-230184,-1516320,-118080,-307824,21,24,,0
-165880,-223776,-955272,-4080,-573920,-518336,-4488,-1260600,0,-1321472,-248400,-1259712,-106560,-319440,22,24,,147840
-147320,-248640,-1009344,-4080,-560320,-532576,-4272,-1130720,0,-1336320,-200376,-1290816,-115200,-310728,21,24,,631040
-182120,-278832,-1093456,-4008,-587520,-632256,-3960,-1367560,0,-1529344,-157320,-1477440,-117360,-310728,22,24,,245616
-212280,-269952,-1027368,-4080,-584800,-643648,-4512,-1520360,0,-1588736,-197064,-1454112,-112320,-377520,22,24,,0
-197200,-269952,-943256,-4128,-579360,-603776,-4080,-1390480,0,-1410560,-253368,-1508544,-118080,-281688,22,24,,154880
-189080,-273504,-1057408,-4152,-563040,-592384,-4224,-1443960,0,-1410560,-241776,-1726272,-130320,-322344,22,24,,662872
-186760,-261072,-1099464,-4104,-576640,-589536,-4152,-1589120,0,-1358592,-195408,-1734048,-129600,-336864,22,24,,256320
-167040,-262848,-1045392,-4128,-592960,-618016,-4008,-1505080,0,-1121024,-190440,-1524096,-120960,-290400,22,24,,0
-147320,-246864,-1111480,-4224,-560320,-609472,-4512,-1443960,0,-1054208,-195408,-1360800,-115920,-339768,22,24,,164128
-140360,-227328,-1069424,-4080,-549440,-575296,-3984,-1474520,0,-1091328,-175536,-1321920,-110880,-275880,22,24,,691920
-171680,-250416,-973296,-4080,-576640,-580992,-4176,-1413400,0,-1254656,-213624,-1430784,-118800,-339768,22,24,,269968
-196040,-282384,-1015352,-4200,-576640,-626560,-4224,-1329360,0,-1403136,-263304,-1531872,-128160,-354288,22,24,,1520
-185600,-280608,-1093456,-4056,-609280,-663584,-4008,-1451600,0,-1373440,-246744,-1477440,-127440,-284592,22,24,,171264
-196040,-271728,-1189584,-3912,-685440,-660736,-4656,-1680800,0,-1343744,-256680,-1454112,-135360,-380424,22,24,,720128
-200680,-266400,-1243656,-3984,-680000,-674976,-4080,-1680800,0,-1321472,-278208,-1469664,-133920,-342672,22,23,,280672
-201840,-266400,-1189584,-4152,-641920,-714848,-4032,-1413400,0,-1410560,-250056,-1446336,-128160,-345576,22,24,,1584
-221560,-285936,-1069424,-4080,-674560,-743328,-4296,-1314080,0,-1544192,-269928,-1469664,-133200,-365904,22,24,,178400
-208800,-278832,-1111480,-4056,-655520,-706304,-3984,-1466880,0,-1484800,-322920,-1500768,-130320,-304920,22,23,,752248
-187920,-264624,-1237648,-4176,-576640,-657888,-4392,-1573840,0,-1395712,-278208,-1461888,-123840,-363000,22,24,,290496
-196040,-298368,-1225632,-4056,-606560,-709152,-3984,-1634960,0,-1380864,-203688,-1461888,-123840,-310728,22,24,,0
-207640,-316128,-1219624,-3960,-655520,-737632,-4176,-1543280,0,-1477376,-218592,-1555200,-128160,-342672,22,24,,184704
-198360,-323232,-1219624,-4104,-609280,-709152,-4440,-1329360,0,-1447680,-259992,-1578528,-132480,-368808,22,24,,779520
-185600,-355200,-1141520,-4200,-652800,-743328,-3840,-1344640,0,-1328896,-273240,-1508544,-133200,-290400,22,24,,304432
-203000,-351648,-1159544,-4080,-734400,-788896,-4224,-1474520,0,-1462528,-283176,-1531872,-135360,-380424,22,23,,0
-211120,-321456,-1201600,-3840,-690880,-763264,-4056,-1657880,0,-1603584,-271584,-1601856,-130320,-345576,22,23,,192672
-218080,-335664,-1249664,-3984,-680000,-757568,-4344,-1818320,0,-1633280,-268272,-1570752,-131040,-333960,22,23,,810960
-220400,-342768,-1273696,-4296,-693600,-757568,-4608,-1634960,0,-1544192,-274896,-1423008,-134640,-383328,22,24,,314160
-199520,-310800,-1165552,-4128,-641920,-723392,-3816,-1405760,0,-1314048,-271584,-1220832,-116640,-299112,22,24,,1776
-206480,-305472,-1075432,-3984,-650080,-729088,-4200,-1428680,0,-1336320,-279864,-1174176,-105840,-368808,22,24,,198016
-225040,-332112,-1111480,-4128,-726240,-788896,-4176,-1528000,0,-1559040,-298080,-1321920,-120960,-354288,22,24,,838912
-229680,-356976,-1261680,-4152,-742560,-823072,-4152,-1619680,0,-1737216,-303048,-1492992,-134640,-325248,22,24,,325584
-228520,-374736,-1249664,-3984,-699040,-794592,-4536,-1619680,0,-1781760,-314640,-1461888,-129600,-392040,22,24,,0
-223880,-381840,-1117488,-3936,-690880,-768960,-4056,-1543280,0,-1685248,-349416,-1368576,-122400,-345576,22,24,,206016
-238960,-372960,-1249664,-4008,-718080,-797440,-4392,-1589120,0,-1662976,-390816,-1423008,-138960,-394944,22,24,,871416
-247080,-374736,-1309744,-4056,-758880,-837312,-4224,-1680800,0,-1655552,-389160,-1539648,-141120,-363000,22,24,,336064
-240120,-383616,-1207608,-4080,-764320,-828768,-3984,-1612040,0,-1722368,-364320,-1601856,-126720,-333960,22,24,,0
-226200,-365856,-1231640,-4056,-718080,-808832,-4416,-1696080,0,-1811456,-336168,-1625184,-135360,-394944,22,24,,211200
-198360,-337440,-1207608,-4056,-680000,-823072,-4032,-1741920,0,-1633280,-304704,-1562976,-136800,-316536,22,24,,900240
-221560,-365856,-1147528,-4032,-693600,-860096,-4416,-1581480,0,-1640704,-351072,-1454112,-130320,-380424,22,24,,350384
-273760,-419136,-1177568,-3792,-745280,-899968,-4296,-1726640,0,-1893120,-409032,-1578528,-139680,-397848,22,24,,1968
-263320,-413808,-1249664,-3816,-756160,-911360,-3936,-1879440,0,-1900544,-370944,-1718496,-151200,-339768,22,24,,220224
-214600,-372960,-1309744,-4128,-709920,-894272,-4368,-1581480,0,-1655552,-308016,-1594080,-141840,-383328,22,24,,931000
-180960,-367632,-1303736,-4056,-666400,-902816,-3984,-1589120,0,-1492224,-293112,-1531872,-127440,-319440,22,24,,361872
-198360,-396048,-1273696,-4008,-671840,-945536,-4296,-1940560,0,-1677824,-336168,-1625184,-138960,-377520,22,24,,3048
-233160,-436896,-1279704,-4080,-745280,-1008192,-4224,-1879440,0,-1870848,-382536,-1780704,-162000,-389136,22,24,,424592
-235008,-468864,-1273696,-4056,-769760,-1028128,-3840,-1688440,0,-1893120,-379224,-1912896,-161280,-342672,22,24,,424592
-232704,-477744,-1267688,-4200,-728960,-976864,-4320,-1764840,0,-2034176,-341136,-1850688,-149760,-436160,22,24,,424592
-231552,-491952,-1345792,-4200,-758880,-985408,-4032,-1955840,0,-2108416,-349376,-1835136,-156960,-351936,22,24,,424592
-248832,-513264,-1453936,-4008,-818720,-1056608,-4488,-2123920,0,-2078720,-390576,-2091744,-178560,-379008,22,24,,424592
-259200,-488400,-1399864,-3960,-767040,-1042368,-3040,-2039880,0,-1945088,-372448,-2115072,-177120,-421120,22,24,,424592
-246528,-452880,-1328448,-4080,-745280,-982560,-2640,-1818320,0,-1744640,-370800,-1866240,-158400,-354944,22,24,,424592
-264960,-458208,-1358368,-4224,-824160,-985408,-3024,-1917640,0,-1781760,-418592,-1827360,-1780376,-442176,22,24,,424592
-270720,-479520,-1334432,-4104,-862240,-1019584,-2704,-2047520,0,-1841152,-408704,-1792160,-1820656,-397056,22,24,,424592
-243072,-477744,-1340416,-4056,-805120,-1011040,-2608,-1852632,0,-1841152,-369152,-1620736,-1764264,-379008,22,24,,424592
-223488,-458208,-1376320,-4224,-756160,-956928,-2896,-1776392,0,-1744640,-349376,-1581776,-1651480,-397056,22,24,,424592
-208512,-442224,-1340416,-4248,-753440,-911360,-2800,-1906000,0,-1551616,-339488,-1683072,-1546752,-357952,22,24,,424592
-205056,-429792,-1304512,-4128,-745280,-891424,-2992,-1997488,0,-1529344,-323008,-1916832,-1740096,-448192,22,24,,424592
-198144,-415480,-1262624,-4032,-728960,-917056,-2624,-1928872,0,-1551616,-298288,-1948000,-1764264,-369984,22,24,,424592
-218880,-413712,-1250656,-3984,-715360,-911360,-2672,-1700152,0,-1659120,-306528,-1698656,-1530640,-363968,22,24,,424592
-238464,-429624,-1244672,-4032,-696320,-857248,-2944,-1562920,0,-1793040,-349376,-1659696,-1611200,-451200,22,24,,424592
-208512,-424320,-1214752,-4128,-674560,-848704,-2688,-1608664,-2368,-1778160,-359264,-1753200,-1691760,-369984,22,24,,424592
-198144,-399568,-1142944,-4152,-682720,-857248,-2944,-1669656,-2736,-1755840,-336192,-1683072,-1506472,-406080,22,24,,128
-214272,-390728,-1065152,-4056,-715360,-834464,-2704,-1860256,-2528,-1592160,-323008,-1675280,-1425912,-388032,22,24,,408
-223488,-374816,-1208768,-4128,-718080,-805984,-2752,-1898376,-2608,-1428480,-341136,-1737616,-1538696,-391040,22,24,,144
-237312,-376584,-1286560,-4200,-704480,-817376,-3072,-1509552,-3008,-1569840,-364208,-1636320,-1554808,-445184,22,24,,456
-255744,-419016,-1166880,-4080,-742560,-843008,-2640,-1387568,-2448,-1763280,-367504,-1644112,-1619256,-363968,22,24,,480
-264960,-434928,-1256640,-4032,-783360,-811680,-2880,-1692528,-2816,-1822800,-380688,-1854496,-1756208,-418112,22,24,,336
-245376,-422552,-1376320,-4056,-764320,-800288,-2832,-1753520,-2672,-1785600,-377392,-1932416,-1643424,-397056,22,24,,0
-249984,-449072,-1310496,-4152,-753440,-851552,-2752,-1684904,-2448,-1912080,-364208,-1916832,-1659536,-406080,22,24,,368
-270720,-459680,-1364352,-4224,-756160,-857248,-3008,-1723024,-2896,-1986480,-372448,-1901248,-1860936,-481280,22,24,,192
-256896,-417248,-1472064,-4152,-748000,-823072,-2640,-1761144,-2480,-1837680,-375744,-1792160,-1820656,-372992,22,24,,400
-268416,-424320,-1430176,-4128,-796960,-843008,-2816,-1845008,-2784,-1971600,-393872,-1807744,-1828712,-433152,22,24,,208
-290304,-482664,-1238688,-4080,-873120,-891424,-2784,-1837384,-2624,-2142720,-415296,-1979168,-1877048,-448192,22,24,,648
-289152,-482664,-1226720,-3984,-884000,-905664,-2784,-1669656,-2448,-2023680,-431776,-2018128,-1780376,-412096,22,24,,672
-298368,-434928,-1418208,-4032,-870400,-882880,-3024,-1646784,-3072,-1904640,-441664,-1986960,-1780376,-475264,22,24,,696
-298368,-413712,-1394272,-4104,-818720,-831616,-2512,-1806888,-2592,-1807920,-407056,-1940208,-1796488,-385024,22,24,,240
-293760,-424320,-1292544,-4128,-742560,-808832,-2768,-1814512,-2736,-1830240,-382336,-1901248,-1836768,-427136,22,24,,0
-291456,-431392,-1430176,-4056,-764320,-848704,-2976,-1776392,-2720,-1867440,-397168,-1986960,-1917328,-451200,22,24,,512
-277632,-445536,-1585760,-4032,-810560,-882880,-2768,-1974616,-2288,-1882320,-392224,-2057088,-1868992,-400064,22,24,,0
-294912,-464984,-1448128,-4128,-802400,-905664,-2992,-2035608,-2720,-1986480,-380688,-1986960,-1764264,-475264,22,24,,272
-315648,-461448,-1250656,-4128,-818720,-928448,-2640,-1837384,-2432,-1941840,-412000,-1924624,-1659536,-430144,22,24,,560
-306432,-434928,-1400256,-4152,-821440,-891424,-2816,-1738272,-2736,-1889760,-431776,-1955792,-1723984,-463232,22,24,,576
-304128,-450840,-1549856,-4128,-786080,-857248,-2960,-1814512,-2880,-2008800,-403760,-2025920,-1941496,-469248,22,24,,888
-324864,-502112,-1388288,-4080,-783360,-888576,-2688,-1822136,-2464,-2194800,-393872,-2119424,-1965664,-409088,22,24,,0
-337536,-503880,-1268608,-4176,-802400,-902816,-3008,-1723024,-2848,-2209680,-418592,-2142800,-1860936,-481280,22,24,,312
-309888,-463216,-1346400,-4104,-816000,-888576,-2816,-1700152,-2496,-2031120,-448256,-2103840,-1885104,-415104,22,24,,640
-300672,-419016,-1418208,-4032,-802400,-831616,-2928,-1753520,-2640,-1964160,-449904,-2111632,-1901216,-442176,22,24,,0
-308736,-401336,-1358368,-4080,-780640,-766112,-3008,-1883128,-2768,-1904640,-393872,-2088256,-1732040,-469248,22,24,,336
-292608,-417248,-1334432,-4032,-796960,-777504,-2720,-1906000,-2320,-1800480,-347728,-2002544,-1756208,-382016,22,24,,688
-290304,-443768,-1346400,-4056,-799680,-834464,-3008,-1707776,-2848,-1904640,-372448,-1986960,-1965664,-463232,22,24,,0
-285696,-452608,-1256640,-4128,-731680,-834464,-2784,-1631536,-2496,-1919520,-374096,-1955792,-1828712,-424128,22,24,,360
-260352,-410176,-1244672,-4128,-685440,-760416,-2912,-1677280,-2416,-1726080,-321360,-1815536,-1635368,-418112,22,24,,368
-261504,-380120,-1250656,-4056,-726240,-740480,-3056,-1700152,-2752,-1659120,-303232,-1768784,-1756208,-457216,22,24,,752
-276480,-410176,-1172864,-4104,-761600,-780352,-2640,-1616288,-2416,-1748400,-323008,-1799952,-1740096,-394048,22,24,,0
-278784,-450840,-1268608,-4176,-718080,-786048,-2960,-1639160,-2864,-1874880,-331248,-1838912,-1667592,-472256,22,24,,392
-256896,-445536,-1400256,-4128,-680000,-768960,-2880,-1913624,-2624,-1867440,-319712,-1893456,-1732040,-427136,22,24,,400
-256896,-397800,-1322464,-4152,-696320,-763264,-2864,-1867880,-2528,-1837680,-341136,-1846704,-1683704,-412096,22,24,,1224
-285696,-373048,-1184832,-4176,-718080,-763264,-3024,-1593416,-2800,-1822800,-357616,-1760992,-1530640,-475264,22,24,,832
-282240,-381888,-1214752,-4080,-707200,-754720,-2720,-1715400,-2432,-1659120,-329600,-1838912,-1538696,-409088,22,24,,424
-267264,-374816,-1310496,-4128,-666400,-729088,-3088,-1822136,-2928,-1584720,-327952,-1924624,-1723984,-466240,22,24,,864
-254592,-330616,-1238688,-4056,-663680,-697760,-2896,-1540048,-2608,-1547520,-332896,-1714240,-1643424,-430144,22,24,,0
-255744,-341224,-1184832,-4032,-712640,-697760,-2736,-1471432,-2448,-1599600,-298288,-1589568,-1538696,-397056,22,24,,448
-263808,-426088,-1208768,-4224,-696320,-731936,-3024,-1616288,-2992,-1711200,-285104,-1760992,-1643424,-463232,22,24,,0
-245376,-452608,-1172864,-4128,-680000,-791744,-2736,-1692528,-2480,-1636800,-316416,-1807744,-1570920,-409088,22,24,,464
-239616,-392496,-1226720,-4008,-734400,-811680,-3024,-1822136,-2688,-1644240,-336192,-1690864,-1498416,-484288,22,24,,944
-243072,-355368,-1286560,-4032,-728960,-771808,-2928,-1799264,-2592,-1763280,-321360,-1636320,-1546752,-457216,22,24,,0
-241920,-392496,-1262624,-4176,-641920,-726240,-2688,-1623912,-2448,-1815360,-318064,-1644112,-1498416,-400064,22,24,,976
-241920,-404872,-1196800,-4224,-636480,-709152,-2912,-1753520,-2960,-1763280,-326304,-1690864,-1514528,-463232,22,24,,0
-235008,-357136,-1172864,-4080,-726240,-723392,-2688,-1867880,-2480,-1592160,-323008,-1799952,-1691760,-409088,22,24,,1008
-237312,-330616,-1274592,-4104,-709920,-709152,-3008,-1524800,-2656,-1592160,-303232,-1784368,-1772320,-460224,22,24,,1008
-229248,-358904,-1328448,-4152,-620160,-672128,-2912,-1280832,-2592,-1584720,-255440,-1597360,-1587032,-430544,22,24,,1008
-225792,-394264,-1292544,-4128,-660960,-709152,-2656,-1486680,-2416,-1607040,-262400,-1542816,-1538696,-391128,22,24,,1008
-258048,-381888,-1250656,-4176,-734400,-754720,-3072,-1669656,-2960,-1748400,-324720,-1737616,-1707872,-518472,22,24,,1008
-259200,-380120,-1214752,-4128,-696320,-754720,-1416,-1646784,-2512,-1703760,-318160,-1815536,-1667592,-436608,22,24,,1008
-240768,-422552,-1228360,-4104,-647360,-740480,-1456,-1654408,-2704,-1644240,-298480,-1690864,-1570920,-424480,22,24,,1008
-236160,-426088,-1210384,-4104,-655520,-737632,-1456,-1753520,-2752,-1666560,-303400,-1706448,-1599960,-445704,22,24,,1008
-244224,-406640,-1258320,-4080,-674560,-766112,-1392,-1730648,-2448,-1696320,-298480,-1794000,-1695480,-439640,22,24,,1008
-274176,-411944,-1378160,-4128,-723520,-774656,-1544,-1524800,-3008,-1837680,-332920,-1708200,-1711400,-530600,22,24,,1008
-263808,-424320,-1306256,-1376,-739840,-749024,-1384,-1395192,-2576,-1919520,-352600,-1599000,-1552200,-424480,22,24,,1008
-231552,-429624,-1294272,-1328,-652800,-729088,-1448,-1494304,-2704,-1934400,-314880,-1630200,-1560160,-430544,22,24,,1008
-246528,-442000,-1426096,-1264,-636480,-754720,-1488,-1745896,-4296,-1934400,-313240,-1755000,-1727320,-482088,22,24,,1008
-286848,-433344,-1354192,-1304,-750720,-768960,-1352,-1906000,-3528,-1912080,-355880,-1887600,-1671600,-439640,22,24,,1008
-297216,-426240,-1210384,-1384,-799680,-749024,-1544,-1761144,-4296,-1891792,-357520,-1918800,-1663640,-518472,22,24,,1008
-252288,-438672,-1288280,-1376,-720800,-740480,-1400,-1669656,-4032,-1720488,-332920,-1856400,-1719360,-442672,22,24,,1008
