F3 Value,FC6 Value,P7 Value,T8 Value,F7 Value,F8 Value,T7 Value,P8 Value,AF4 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value,X Value,Y Value,Z Value,Unknown Value
-167688,-281424,-939488,-4080,-430808,-361760,-2640,-1255320,-2256,-1823712,-254592,-1278144,-1480248,-442880,0,0,,2568
-183600,-293232,-999328,-4128,-425320,-410720,-3104,-996648,-2752,-1997040,-270504,-1247712,-1456752,-545296,0,0,,212544
-203184,-334560,-939488,-4104,-458248,-459680,-2672,-1004256,-2496,-2034720,-297024,-1316184,-1300112,-465024,0,0,,821424
-172584,-310944,-915552,-4032,-436296,-402560,-2816,-1087944,-3008,-1868928,-265200,-1293360,-1268784,-495472,0,0,,300960
-130968,-263712,-951456,-4032,-370440,-359040,-2848,-1118376,-2960,-1672992,-206856,-1164024,-1268784,-495472,0,0,,1776
-124848,-277488,-975392,-4176,-373184,-394400,-2576,-1202064,-2272,-1620240,-205088,-1164024,-1213960,-420736,0,0,,219520
-150552,-295200,-915552,-4176,-414344,-388960,-3072,-1118376,-2960,-1710672,-219232,-1240104,-1260952,-512080,0,0,,852472
-133416,-257808,-759968,-4032,-397880,-348160,-2688,-989040,-2608,-1575024,-187408,-1209672,-1221792,-429040,0,0,,310080
-113832,-228288,-789888,-4080,-381416,-340000,-2784,-1095552,-2832,-1484592,-178568,-1179240,-1198296,-481632,0,0,,2760
-126072,-261744,-891616,-4176,-395136,-372640,-2896,-1232496,-3008,-1650384,-196248,-1156416,-1245288,-528688,0,0,,227360
-123624,-267648,-909568,-4056,-370440,-383520,-2560,-1179240,-2416,-1763424,-196248,-1087944,-1221792,-398592,0,0,,879840
-129744,-222384,-993344,-4032,-356720,-345440,-3008,-1141200,-3008,-1808640,-206856,-1133592,-1331440,-470560,0,0,,322848
-151776,-242064,-1017280,-4056,-406112,-350880,-2736,-1202064,-2464,-1816176,-236912,-1285752,-1503744,-440112,0,0,,0
-187272,-312912,-975392,-4032,-455504,-402560,-2928,-1171632,-2496,-1974432,-298792,-1323792,-1566400,-467792,0,0,,234240
-206856,-338496,-939488,-4056,-474712,-405280,-3104,-1148808,-2960,-2110080,-328848,-1224888,-1511576,-512080,0,0,,912824
-177480,-293232,-825792,-4080,-447272,-378080,-2544,-1194456,-2496,-1989504,-281112,-1171632,-1339272,-412432,0,0,,332816
-160344,-236160,-724064,-4104,-364952,-340000,-2912,-1133592,-3072,-1868928,-233376,-1194456,-1245288,-503776,0,0,,984
-159120,-218448,-736032,-4008,-329280,-299200,-2672,-1095552,-2576,-1755888,-217464,-1164024,-1300112,-456720,0,0,,244032
-170136,-259776,-909568,-4032,-370440,-301920,-2752,-1087944,-2464,-1823712,-240448,-1080336,-1370600,-448416,0,0,,941000
-186048,-285360,-939488,-4104,-406112,-334560,-3104,-1042296,-2976,-1989504,-265200,-1065120,-1229624,-503776,0,0,,345744
-176256,-265680,-855712,-3984,-397880,-361760,-2608,-1148808,-2464,-1944288,-265200,-1125984,-1151304,-415200,0,0,,1016
-183600,-269616,-933504,-4032,-386904,-372640,-2960,-1202064,-3024,-1906608,-275808,-1202064,-1378432,-512080,0,0,,464576
-179992,-293232,-921536,-4032,-408856,-383520,-2848,-1072728,-2704,-1838784,-279344,-1194456,-1339272,-462256,0,0,,464576
-170456,-279456,-873664,-4104,-408856,-378080,-2784,-1065120,-2496,-1778496,-272272,-1118376,-1119976,-427176,0,0,,464576
-187144,-285360,-975392,-4200,-406112,-402560,-3072,-1072728,-3024,-1838784,-296144,-1110768,-1323608,-508144,0,0,,464576
-194296,-338496,-999328,-4152,-454240,-456960,-2720,-1034688,-2416,-1861392,-333608,-1133592,-1472416,-432760,0,0,,464576
-188336,-332592,-897600,-4176,-451520,-443360,-1576,-1072728,-2848,-1891536,-324688,-1110768,-1307944,-530480,0,0,,464576
-164496,-299136,-804000,-4128,-367200,-399840,-1496,-1156416,-2720,-1808640,-280088,-1164024,-1206128,-494184,0,0,,464576
-149000,-310944,-834000,-4008,-367200,-386240,-1376,-1148808,-2496,-1778496,-258680,-1308576,-1311744,-432760,0,0,,464576
-141848,-291264,-858000,-4080,-383520,-323680,-1528,-1072728,-3024,-1786032,-237272,-1278144,-1319552,-516520,0,0,,464576
-123968,-232224,-732000,-4104,-301920,-252960,-1320,-1046592,-2400,-1620240,-210512,-1125984,-1093120,-421592,0,0,,464576
-147808,-236160,-702000,-4104,-272000,-288320,-1520,-1160352,-2800,-1748352,-239056,-1148808,-1132160,-494184,0,0,,464576
-181184,-310944,-792000,-4152,-353600,-393984,-1472,-1289280,-2736,-2004576,-281872,-1293360,-1327360,-485808,0,0,,464576
-175224,-322752,-828000,-4176,-380800,-402192,-1304,-1228608,-3744,-1951824,-289008,-1316184,-1257088,-418800,0,0,,464576
-174032,-254296,-798000,-4176,-356320,-339264,-1504,-985920,-4800,-1808640,-285440,-1224888,-1194624,-527688,0,0,,464576
-174032,-254296,-732000,-4128,-416160,-380304,-1328,-948000,-3744,-1801184,-297928,-1164024,-1202432,-457888,0,0,,464576
-187144,-315480,-750000,-4104,-443360,-433752,-1472,-1099680,-4032,-1922272,-324688,-1179240,-1179008,-508144,0,0,,464576
-189528,-326952,-744000,-4032,-378080,-401016,-1504,-1221024,0,-1861728,-326472,-1179240,-1155584,-513728,0,0,,464576
-166880,-292536,-750000,-3984,-340000,-381920,-1368,-1190688,0,-1733072,-299712,-1125984,-1171200,-438344,0,0,,256
-158536,-269592,-930000,-4056,-345440,-376464,-1592,-1099680,0,-1748208,-285440,-1103160,-1241472,-524896,0,0,,136
-150192,-284888,-990000,-3984,-348160,-376464,-1320,-1145184,0,-1672528,-283656,-1133592,-1257088,-429968,0,0,,432
-164496,-315480,-840000,-4056,-331840,-379192,-1344,-1289280,0,-1740640,-285440,-1217280,-1264896,-469056,0,0,,304
-179992,-313568,-726000,-4128,-331840,-395560,-1472,-1342368,0,-1854160,-274736,-1224888,-1194624,-516520,0,0,,480
-164496,-304008,-834000,-4080,-359040,-428296,-1376,-1296864,0,-1808752,-281872,-1156416,-1069696,-452304,0,0,,504
-170456,-328864,-936000,-4224,-399840,-458304,-1584,-1198272,0,-1869296,-312200,-1156416,-1124352,-533272,0,0,,0
-170456,-332688,-822000,-4272,-413440,-455576,-1360,-1084512,0,-1876864,-319336,-1164024,-1132160,-449512,0,0,,552
-174032,-290624,-798000,-4200,-399840,-395560,-1368,-1092096,0,-1869296,-338960,-1156416,-1179008,-480224,0,0,,192
-197872,-279152,-846000,-4128,-402560,-376464,-1472,-1228608,0,-1846592,-356800,-1186848,-1335168,-536064,0,0,,200
-194296,-298272,-834000,-4104,-413440,-401016,-1344,-1228608,0,-1755776,-330040,-1171632,-1335168,-432760,0,0,,208
-187144,-298272,-900000,-4152,-408000,-373736,-1584,-1046592,0,-1808752,-310416,-1148808,-1327360,-530480,0,0,,432
-168072,-286800,-888000,-4056,-378080,-338272,-1360,-1046592,0,-1755776,-313984,-1156416,-1366400,-480224,0,0,,224
-150192,-286800,-864000,-4032,-342720,-357368,-1376,-1114848,0,-1717936,-310416,-1118376,-1358592,-480224,0,0,,464
-160920,-273416,-876000,-4080,-329120,-373736,-1568,-985920,0,-1786048,-287224,-1087944,-1257088,-541648,0,0,,720
-170456,-256208,-816000,-4104,-359040,-360096,-1320,-948000,0,-1680096,-301496,-1148808,-1171200,-427176,0,0,,496
-193104,-267680,-906000,-4224,-410720,-368280,-1496,-1092096,0,-1672528,-358584,-1232496,-1327360,-488600,0,0,,512
-185952,-290624,-972000,-4104,-421600,-381920,-1448,-1107264,0,-1695232,-349664,-1171632,-1303936,-455096,0,0,,264
-177608,-296360,-882000,-4056,-402560,-373736,-1464,-1076928,0,-1748208,-321120,-1118376,-1179008,-477432,0,0,,272
-207408,-307832,-900000,-4248,-413440,-384648,-1544,-1205856,0,-1960112,-347880,-1247712,-1389824,-561192,0,0,,560
-206216,-309744,-966000,-4320,-440640,-392832,-1264,-1175520,0,-1960112,-349664,-1285752,-1522560,-449512,0,0,,288
-188336,-275328,-936000,-4320,-402560,-351912,-1480,-978336,0,-1816320,-312200,-1164024,-1350784,-513728,0,0,,888
-182376,-286800,-828000,-4200,-388960,-365552,-1440,-1046592,0,-1748208,-310416,-1194456,-1179008,-485808,0,0,,304
-187144,-334600,-894000,-4032,-429760,-425568,-1376,-1243776,0,-1619552,-317552,-1308576,-1350784,-457888,0,0,,936
-172840,-307832,-1056000,-4104,-353600,-373736,-1560,-1243776,0,-1150336,-253328,-1323792,-1600640,-527688,0,0,,960
-149000,-252384,-1056000,-4248,-272000,-302808,-1344,-1183104,0,-560032,-196240,-1270536,-1460096,-413216,0,0,,328
-175224,-258120,-1014000,-4152,-361760,-313720,-1480,-1107264,0,-454080,-230136,-1255320,-1397632,-502560,0,0,,336
-194296,-288712,-942000,-4008,-432480,-349184,-1416,-1023840,0,-514624,-274736,-1255320,-1553792,-516520,0,0,,344
-181184,-298272,-900000,-4080,-364480,-343728,-1320,-1054176,0,-491920,-267600,-1278144,-1444480,-446720,0,0,,1056
-179992,-292536,-882000,-4104,-299200,-321904,-1544,-1175520,0,-514624,-242624,-1262928,-1210240,-502560,0,0,,360
-154960,-282976,-846000,-4032,-315520,-324632,-1328,-1243776,0,-408672,-246192,-1217280,-1179008,-424384,0,0,,368
-151384,-282976,-918000,-4224,-386240,-338272,-1488,-1069344,0,-416240,-306848,-1209672,-1327360,-516520,0,0,,752
-175224,-279152,-936000,-4224,-421600,-341000,-1504,-910080,0,-476784,-319336,-1164024,-1319552,-519312,0,0,,1152
-159728,-239000,-906000,-3936,-345440,-319176,-1328,-1001088,0,-363264,-264032,-1118376,-1186816,-407632,0,0,,0
-145424,-216056,-948000,-3984,-312800,-305536,-1536,-1069344,0,-302720,-255112,-1171632,-1233664,-496976,0,0,,800
-139464,-244736,-930000,-4128,-367200,-313720,-1344,-985920,0,-302720,-256896,-1141200,-1280512,-446720,0,0,,0
-132312,-258120,-936000,-4104,-342720,-300080,-1448,-856992,0,-454080,-237272,-996648,-1272704,-496976,0,0,,416
-156152,-246648,-960000,-4032,-323680,-313720,-1504,-932832,0,-590304,-260464,-1011864,-1280512,-508144,0,0,,0
-194296,-233264,-924000,-4056,-402560,-360096,-1288,-1137600,0,-514624,-312200,-1125984,-1272704,-446720,0,0,,432
-210984,-237088,-900000,-4200,-467840,-384648,-1448,-1152768,0,-537328,-315768,-1164024,-1303936,-566776,0,0,,440
-185952,-284888,-972000,-4128,-459680,-420112,-1328,-1076928,0,-567600,-296144,-1232496,-1288320,-460680,0,0,,1344
-165688,-321216,-1050000,-4056,-402560,-417384,-1472,-1076928,0,-544896,-292576,-1262928,-1241472,-449512,0,0,,456
-156152,-309744,-936000,-4080,-367200,-373736,-1512,-1031424,0,-484352,-272952,-1125984,-1179008,-508144,0,0,,464
-150192,-286800,-822000,-4128,-402560,-395560,-1288,-970752,0,-423808,-269384,-1065120,-1108736,-443928,0,0,,944
-174032,-273416,-882000,-4152,-437920,-439208,-1536,-1001088,0,-499488,-297928,-1171632,-1108736,-538856,0,0,,960
-166880,-273416,-816000,-4056,-388960,-439208,-1384,-1001088,0,-454080,-292576,-1080336,-968192,-457888,0,0,,0
-243168,-420640,-1266000,-4176,-489600,-521048,0,-1456128,0,-1854160,-310416,-1666152,-1717760,-483016,0,0,,0
-230056,-422552,-1206000,-4056,-492320,-613800,0,-1471296,0,-1422784,-381776,-1498776,-1421056,-393672,0,0,,885456
-236016,-390048,-1254000,-4080,-495040,-589248,0,-1494048,0,-1384944,-365720,-1453128,-1483520,-460680,0,0,,337952
-244360,-403432,-1194000,-4008,-503200,-608344,0,-1403040,0,-1415216,-381776,-1377048,-1421056,-463472,0,0,,1904
-241976,-430200,-1146000,-4008,-497760,-616528,0,-1289280,0,-1453056,-415672,-1361832,-1311744,-452304,0,0,,245760
-255088,-445496,-1206000,-4056,-497760,-605616,0,-1372704,0,-1611984,-437080,-1437912,-1335168,-508144,0,0,,914760
-256280,-428288,-1200000,-3984,-516800,-597432,0,-1478880,0,-1581712,-412104,-1422696,-1358592,-404840,0,0,,349408
-247936,-376664,-1188000,-4032,-489600,-551056,0,-1349952,0,-1377376,-358584,-1339008,-1475712,-471848,0,0,,2952
-236016,-355632,-1278000,-4200,-465120,-531960,0,-1312032,0,-1218448,-342528,-1377048,-1647488,-463472,0,0,,254944
-232440,-374752,-1344000,-4128,-486880,-556512,0,-1410624,0,-1271424,-363936,-1377048,-1608448,-421592,0,0,,946000
-233632,-367104,-1218000,-4008,-446080,-529232,0,-1289280,0,-1339536,-355016,-1209672,-1436672,-502560,0,0,,358848
-208600,-346072,-1080000,-4032,-394400,-496496,0,-1145184,0,-1210880,-330040,-1179240,-1342976,-404840,0,0,,0
-214560,-355632,-1182000,-4176,-424320,-515592,0,-1183104,0,-1263856,-337176,-1361832,-1491328,-452304,0,0,,489328
-218504,-361368,-1176000,-4128,-440640,-523776,0,-1213440,0,-1256288,-342528,-1369440,-1506944,-466264,0,0,,489328
-203632,-372840,-1068000,-4080,-437920,-537416,0,-1251360,0,-1188176,-353232,-1270536,-1382016,-381312,0,0,,489328
-202488,-386224,-1092000,-4104,-470560,-589248,0,-1425792,0,-1362240,-374880,-1354224,-1374208,-468696,0,0,,489328
-199056,-382400,-1098000,-4008,-484416,-613800,0,-1494048,0,-1415216,-362560,-1407480,-1311744,-407792,0,0,,489328
-212784,-391960,-1134000,-4080,-473280,-611072,-4176,-1410624,0,-1506032,-371360,-1361832,-1350784,-458104,0,0,,489328
-234520,-428288,-1152480,-4176,-515040,-632896,-4320,-1418208,0,-1634688,-410080,-1377048,-1444480,-463400,0,0,,489328
-231088,-432112,-1146600,-4080,-534528,-627440,-3936,-1471296,0,-1490896,-390720,-1377048,-1418144,-381312,0,0,,489328
-211640,-378576,-1164240,-4152,-492768,-551056,-4560,-1357536,0,-1278992,-343200,-1266184,-1441520,-466048,0,0,,489328
-181896,-330776,-1128960,-4128,-473280,-496496,-4056,-1300320,0,-1104928,-336160,-1126360,-1363600,-405144,0,0,,489328
-188760,-332688,-1093680,-2720,-501120,-523776,-4296,-1421280,0,-1188176,-369600,-1235112,-1324640,-447512,0,0,,489328
-208208,-359456,-1052520,-2688,-515040,-575664,-4488,-1436400,0,-1324400,-360800,-1421544,-1418144,-484584,0,0,,489328
-197912,-365192,-1046640,-2640,-487200,-555616,-3912,-1368360,-1248,-1248720,-332640,-1413776,-1394768,-381312,0,0,,489328
-208208,-392176,-1087800,-2688,-489984,-535568,-4536,-1391040,-1504,-1286560,-364320,-1406008,-1418144,-460752,0,0,,489328
-217360,-422656,-1046640,-2720,-534528,-578528,-4104,-1443960,-1304,-1354672,-399520,-1444848,-1480480,-428976,0,0,,489328
-195624,-412496,-1023120,-2768,-517824,-582624,-4200,-1398600,-1288,-1324400,-385440,-1312792,-1394768,-434272,0,0,,489328
-180752,-379984,-1052520,-2768,-481632,-551208,-4416,-1353240,0,-1278992,-344960,-1250648,-1309056,-463400,0,0,,489328
-180752,-375920,-1070160,-2656,-501120,-582624,-3816,-1451520,0,-1278992,-353760,-1328328,-1324640,-381312,0,0,,256
-201344,-371856,-1123080,-2688,-506688,-576912,-4488,-1443960,0,-1331968,-408320,-1289488,-1410352,-471344,0,0,,408
-209352,-359664,-1117200,-2704,-501120,-534072,-4128,-1315440,0,-1278992,-397760,-1165200,-1433728,-421032,0,0,,0
-197912,-369824,-1111320,-2704,-515040,-542640,-4104,-1285200,0,-1286560,-327360,-1172968,-1433728,-402496,0,0,,0
-178464,-386080,-1146600,-2752,-473280,-574056,-4536,-1383480,0,-1316832,-293920,-1305024,-1433728,-460752,0,0,,0
-155584,-398272,-1134840,-2736,-453792,-588336,-4008,-1443960,0,-1188176,-308000,-1328328,-1386976,-391904,0,0,,336
-170456,-367792,-1140720,-2720,-506688,-574056,-4512,-1368360,0,-1135200,-316800,-1336096,-1472688,-476640,0,0,,528
-175032,-319024,-1111320,-2688,-484416,-551208,-4080,-1232280,0,-1112496,-295680,-1320560,-1425936,-423680,0,0,,184
-159016,-335280,-1099560,-2688,-425952,-516936,-3864,-1209600,0,-1173040,-306240,-1219576,-1262304,-391904,0,0,,384
-161304,-367792,-1070160,-2768,-437088,-502656,-4416,-1247400,0,-1324400,-329120,-1235112,-1301264,-473992,0,0,,200
-152152,-329184,-981960,-2768,-442656,-499800,-4008,-1239840,0,-1256288,-302720,-1305024,-1293472,-373368,0,0,,416
-164736,-304800,-1005480,-2704,-414816,-511224,-4488,-1224720,0,-1233584,-295680,-1266184,-1223344,-421032,0,0,,648
-191048,-363728,-1064280,-2656,-437088,-559776,-4152,-1285200,0,-1309264,-329120,-1227344,-1254512,-423680,0,0,,672
-180752,-384048,-1070160,-2688,-442656,-571200,-3984,-1300320,0,-1324400,-330880,-1266184,-1348016,-399848,0,0,,696
-159016,-335280,-1081920,-2720,-400896,-502656,-4632,-1209600,0,-1263856,-297440,-1219576,-1379184,-458104,0,0,,720
-159016,-319024,-1099560,-2672,-434304,-488376,-3984,-1232280,0,-1173040,-295680,-1134128,-1348016,-378664,0,0,,744
-181896,-321056,-1176000,-2768,-476064,-522648,-4392,-1345680,0,-1210880,-323840,-1235112,-1433728,-444864,0,0,,0
-177320,-314960,-1199520,-2768,-442656,-499800,-4296,-1413720,0,-1165472,-315040,-1374936,-1527232,-439568,0,0,,0
-168168,-321056,-1152480,-2688,-412032,-476952,-3792,-1391040,0,-1135200,-297440,-1359400,-1573984,-405144,0,0,,544
-199056,-329184,-1140720,-2688,-420384,-491232,-4416,-1323000,0,-1286560,-293920,-1312792,-1558400,-479288,0,0,,0
-199056,-343408,-1111320,-2656,-434304,-519792,-4008,-1323000,0,-1316832,-285120,-1328328,-1433728,-370720,0,0,,0
-178464,-361696,-1111320,-2672,-423168,-519792,-4272,-1307880,0,-1301696,-288640,-1312792,-1386976,-415736,0,0,,592
-169312,-351536,-1099560,-2720,-406464,-514080,-4296,-1323000,0,-1294128,-285120,-1250648,-1441520,-455456,0,0,,912
-163592,-319024,-1093680,-2704,-367488,-496944,-4032,-1353240,0,-1226016,-256960,-1273952,-1449312,-394552,0,0,,624
-164736,-306832,-1093680,-2736,-325728,-459816,-4656,-1285200,0,-1195744,-251680,-1235112,-1410352,-458104,0,0,,960
-153296,-319024,-1023120,-2784,-381408,-474096,-4032,-1194480,0,-1127632,-276320,-1134128,-1246720,-386608,0,0,,0
-154440,-327152,-1040760,-2736,-498336,-502656,-4224,-1149120,0,-1188176,-292160,-1103056,-1254512,-421032,0,0,,1008
-170456,-333248,-1046640,-2656,-503904,-496944,-4416,-1073520,0,-1256288,-271040,-1009840,-1340224,-436920,0,0,,0
-161304,-316992,-999600,-2720,-420384,-479808,-4032,-1028160,0,-1142768,-246400,-893320,-1254512,-368072,0,0,,1056
-160160,-300736,-1087800,-2800,-403680,-476952,-4632,-1081080,0,-1135200,-249920,-1025376,-1379184,-473992,0,0,,1080
-155584,-310896,-1134840,-2704,-398112,-485520,-4008,-1217160,0,-1127632,-223520,-1196272,-1542816,-397200,0,0,,736
-146432,-308864,-1093680,-2704,-353568,-485520,-4224,-1307880,0,-1173040,-202400,-1204040,-1441520,-397200,0,0,,1128
-156728,-310896,-1081920,-2768,-378624,-491232,-4656,-1300320,0,-1286560,-239360,-1204040,-1316848,-466048,0,0,,1152
-173888,-312928,-1117200,-2704,-464928,-505512,-3960,-1224720,0,-1263856,-288640,-1211808,-1316848,-386608,0,0,,1176
-184184,-298704,-1146600,-2720,-481632,-491232,-4512,-1111320,0,-1218448,-299200,-1118592,-1410352,-442216,0,0,,1200
-173888,-308864,-1099560,-2704,-456576,-482664,-4200,-1081080,0,-1150336,-285120,-1079752,-1363600,-402496,0,0,,408
-171600,-339344,-1093680,-2752,-439872,-491232,-4128,-1126440,0,-1203312,-293920,-1048680,-1231136,-418384,0,0,,832
-173888,-333248,-1081920,-2784,-428736,-488376,-4368,-1118880,0,-1233584,-292160,-1009840,-1215552,-455456,0,0,,0
-152152,-306832,-1040760,-2704,-462144,-485520,-3912,-1065960,0,-1089792,-276320,-994304,-1231136,-352184,0,0,,864
-157872,-304800,-1105440,-2720,-501120,-474096,-4488,-1013040,0,-1074656,-292160,-1002072,-1262304,-447512,0,0,,880
-176176,-302768,-1099560,-2720,-512256,-476952,-4080,-1035720,0,-1082224,-308000,-1040912,-1285680,-439568,0,0,,1344
-176176,-294640,-1058400,-2752,-501120,-499800,-4080,-1065960,0,-1089792,-308000,-1103056,-1324640,-418384,0,0,,912
-178464,-319024,-1076040,-2784,-476064,-519792,-4608,-1111320,0,-1278992,-288640,-1196272,-1363600,-458104,0,0,,464
-197912,-390144,-1099560,-2736,-498336,-539784,-3984,-1277640,0,-1506032,-281600,-1320560,-1386976,-381312,0,0,,944
-242528,-442976,-1164240,-2720,-579072,-562632,-4488,-1391040,0,-1695232,-332640,-1444848,-1503856,-468696,0,0,,1440
-251680,-416560,-1152480,-2736,-592992,-602616,-4368,-1315440,0,-1657392,-380160,-1437080,-1480480,-439568,0,0,,976
-237952,-396240,-1111320,-2752,-531744,-611184,-4128,-1232280,0,-1649824,-374880,-1374936,-1363600,-405144,0,0,,496
-241384,-400304,-1076040,-2720,-498336,-576912,-4440,-1262520,0,-1725504,-353760,-1250648,-1293472,-473992,0,0,,1008
-206080,-347472,-1023120,-2656,-459360,-534072,-3792,-1262520,0,-1483328,-322080,-1118592,-1184384,-378664,0,0,,1008
-171360,-286512,-1052520,-2720,-423168,-505512,-4320,-1103760,0,-1218448,-306240,-1172968,-1246720,-432960,0,0,,1008
-160160,-304800,-1046640,-2768,-456576,-542640,-4272,-960120,0,-1112496,-309760,-1149664,-1309056,-422464,0,0,,1008
-173600,-331216,-1046640,-2720,-501120,-548352,-4032,-982800,0,-1203312,-313280,-1079752,-1309056,-372608,0,0,,1008
-203840,-304800,-1099560,-2704,-520608,-442680,-3136,-990360,0,-1324400,-300960,-1149664,-1386976,-472320,0,0,,1008
-192640,-282448,-1013088,-2736,-576288,-374136,-2704,-945000,0,-1112496,-288640,-1079752,-1309056,-409344,0,0,,1008
-183680,-286512,-1065792,-2832,-612480,-402696,-2880,-997920,0,-1051952,-295680,-986536,-1337472,-459200,0,0,,1008
-197120,-312928,-1259040,-2800,-551232,-416976,-2896,-1081080,0,-1278992,-283360,-1109376,-1594080,-453952,0,0,,1008
-199360,-331216,-1241472,-2656,-512256,-434112,-2640,-1110144,0,-1369808,-274560,-1201824,-1524096,-372608,0,0,,1008
-218400,-353568,-1100928,-2656,-579072,-508368,-3056,-1215872,0,-1437920,-320320,-1194120,-1259712,-464448,0,0,,1008
-247520,-418592,-1077504,-2736,-665376,-599760,-2720,-1389568,0,-1543872,-394240,-1348200,-1205280,-430336,0,0,,1008
-257600,-449072,-1095072,-2752,-687648,-614040,-2960,-1389568,0,-1611984,-434720,-1394424,-1244160,-469696,0,0,,1008
-236320,-392424,-995520,-2656,-687648,-574056,-2992,-1276288,0,-1475760,-413600,-1217232,-1174176,-469696,0,0,,1008
-203840,-362544,-960384,-2624,-682080,-551208,-2656,-1253632,0,-1314048,-374880,-1124784,-1119744,-398848,0,0,,1008
-185920,-358560,-1059936,-2736,-626400,-512640,-3072,-1246080,0,-1298944,-341440,-1232640,-1244160,-480192,0,0,,1008
-153440,-326688,-1077504,-2736,-559584,-464224,-2704,-1223424,-1320,-1102592,-293920,-1317384,-1267488,-404096,0,0,,1008
-141120,-293632,-1106784,-2784,-548448,-441440,-2832,-1163008,-1272,-996864,-265760,-1240344,-1275264,-425088,0,0,,1008
-162400,-295616,-1141920,-2816,-601344,-449984,-2992,-1170560,-1424,-1057280,-278080,-1209528,-1283040,-459200,0,0,,613656
-178080,-319424,-1065792,-2720,-629184,-464224,-2592,-1268736,-1272,-1102592,-315040,-1278864,-1150848,-383104,0,0,,233536
-198240,-325376,-1048224,-2720,-587424,-467072,-2976,-1268736,-1568,-1238528,-339680,-1301976,-1220832,-472320,0,0,,1992
-204960,-333312,-1083360,-2768,-587424,-501248,-2656,-1246080,-1288,-1291392,-334400,-1178712,-1329696,-411968,0,0,,167328
-209440,-333312,-1124352,-2800,-651456,-526880,-2688,-1223424,-1248,-1261184,-352000,-1070856,-1236384,-422464,0,0,,642600
-227360,-323392,-1124352,-2784,-659808,-495552,-3056,-1215872,-1432,-1268736,-376640,-1124784,-1181952,-482816,0,0,,244928
-238560,-353152,-1083360,-2768,-612480,-515488,-2704,-1366912,-1200,-1344256,-367840,-1248048,-1244160,-404096,0,0,,0
-235200,-378944,-1095072,-2768,-584640,-549664,-2896,-1434880,-1544,-1457536,-366080,-1278864,-1267488,-485440,0,0,,175296
-207200,-355136,-1083360,-2736,-592992,-504096,-2672,-1321600,-1376,-1329152,-359040,-1132488,-1197504,-451328,0,0,,673552
-200480,-341248,-1130208,-2768,-606912,-504096,-2752,-1261184,-1272,-1238528,-344960,-1132488,-1353024,-425088,0,0,,257760
-222880,-353152,-1194624,-2672,-595776,-555360,-3024,-1283840,-1512,-1291392,-334400,-1294272,-1555200,-467072,0,0,,0
-210560,-335296,-1218048,-2608,-554016,-512640,-2672,-1253632,-1264,-1178112,-316800,-1286568,-1516320,-398848,0,0,,183264
-200480,-305536,-1247328,-2816,-506688,-421504,-3104,-1185664,-1440,-1110144,-299200,-1209528,-1438560,-472320,0,0,,704568
-196000,-295616,-1153632,-2816,-495552,-432896,-2832,-1200768,-1368,-1064832,-283360,-1163304,-1321920,-427712,0,0,,269216
-192640,-299584,-1095072,-2656,-531744,-478464,-2608,-1230976,-1400,-1087488,-304480,-1163304,-1181952,-401472,0,0,,0
-210560,-349184,-1095072,-2752,-584640,-501248,-2976,-1238528,-1584,-1253632,-348480,-1294272,-1220832,-474944,0,0,,192768
-206080,-386880,-1036512,-2800,-598560,-524032,-2672,-1283840,-1160,-1283840,-348480,-1417536,-1283040,-383104,0,0,,734872
-199360,-341248,-1036512,-2768,-584640,-495552,-3024,-1298944,-1376,-1193216,-329120,-1371312,-1337472,-453952,0,0,,279104
-201600,-307520,-1048224,-2736,-595776,-481312,-2848,-1306496,-1400,-1117696,-339680,-1294272,-1321920,-453952,0,0,,1584
-203840,-327360,-1048224,-2688,-612480,-524032,-2656,-1321600,-1288,-1246080,-364320,-1340496,-1306368,-419840,0,0,,198400
-211680,-341248,-1124352,-2672,-601344,-515488,-3040,-1366912,-1504,-1382016,-352000,-1394424,-1415232,-490688,0,0,,764368
-201600,-349184,-1165344,-2688,-570720,-489856,-2608,-1412224,-1184,-1223424,-318560,-1402128,-1407456,-393600,0,0,,292944
-212800,-355136,-1182912,-2736,-570720,-487008,-2864,-1382016,-1352,-1193216,-325600,-1394424,-1399680,-432960,0,0,,0
-230720,-349184,-1136064,-2704,-612480,-495552,-2832,-1314048,-1376,-1276288,-348480,-1348200,-1407456,-451328,0,0,,208832
-226240,-349184,-1065792,-2656,-629184,-498400,-2672,-1230976,-1208,-1276288,-357280,-1209528,-1314144,-422464,0,0,,795480
-231840,-343232,-1065792,-2768,-576288,-515488,-3120,-1147904,-1520,-1329152,-352000,-1117080,-1290816,-495936,0,0,,303584
-227360,-339264,-1100928,-2816,-542880,-541120,-2656,-1215872,-1320,-1306496,-325600,-1201824,-1314144,-398848,0,0,,2568
-216160,-347200,-1100928,-2800,-559584,-524032,-2832,-1261184,-1384,-1283840,-332640,-1271160,-1314144,-446080,0,0,,216864
-204960,-359104,-1036512,-2784,-562368,-518336,-2912,-1230976,-1360,-1298944,-357280,-1263456,-1267488,-469696,0,0,,824040
-194880,-363072,-1030656,-2752,-540096,-535424,-2656,-1230976,-1216,-1253632,-334400,-1286568,-1213056,-401472,0,0,,313280
