F3 Value,FC6 Value,P7 Value,F7 Value,F8 Value,T7 Value,P8 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value
-120.5,-65.5,-88.75,-120.5,-77.75,-32.25,-68.0,-14.0,-110.75,-106.75,-33.75,-33.5
-132.0,-124.75,-105.0,-110.75,-129.25,-162.75,-80.75,-150.75,-137.5,-76.5,-135.75,-175.75
-146.5,-94.25,-134.0,-145.75,-105.75,-54.5,-111.5,-32.75,-134.5,-161.5,-55.75,-54.5
-50.25,-43.0,-71.5,-18.5,-44.75,-141.75,-15.75,-139.0,-48.25,-31.25,-114.0,-151.5
-161.25,-111.75,-147.75,-160.75,-119.5,-64.25,-126.75,-37.5,-148.5,-167.25,-65.25,-66.0
-112.0,-114.5,-82.5,-86.75,-113.0,-141.5,-68.25,-143.75,-113.0,-59.5,-117.75,-154.5
-122.75,-75.25,-119.75,-123.25,-83.25,-48.75,-87.25,-22.0,-105.5,-130.75,-49.0,-48.75
-119.0,-117.25,-117.5,-90.25,-122.5,-163.25,-80.0,-159.0,-116.0,-89.25,-136.75,-175.25
-49.0,5.25,-83.0,-41.5,-8.75,-29.5,-22.25,-12.0,-30.0,-85.0,-28.5,-26.0
-132.25,-132.75,-122.75,-106.25,-136.5,-169.75,-92.75,-162.75,-133.75,-96.0,-143.5,-183.75
-115.75,-72.75,-96.25,-114.25,-81.5,-34.25,-78.75,-20.0,-105.75,-123.5,-33.75,-35.0
-85.75,-83.75,-89.5,-56.5,-84.5,-154.0,-43.25,-147.25,-87.75,-49.25,-126.75,-166.5
-131.5,-80.75,-138.5,-126.5,-92.25,-58.75,-95.75,-35.5,-118.25,-149.25,-59.25,-60.75
-48.5,-43.25,-71.0,-18.25,-51.75,-141.0,-12.75,-139.25,-51.5,-22.0,-114.5,-152.25
-156.75,-111.25,-145.25,-162.75,-126.5,-64.25,-127.0,-37.0,-152.75,-165.0,-68.5,-65.5
-114.75,-122.0,-88.0,-94.25,-127.75,-146.25,-80.25,-150.5,-124.25,-73.0,-125.0,-160.75
-82.75,-38.5,-102.25,-87.25,-52.25,-40.5,-61.0,-21.25,-72.25,-105.25,-45.75,-42.25
-110.75,-118.0,-118.75,-95.0,-123.0,-166.5,-80.25,-163.25,-117.5,-83.5,-145.0,-179.75
-54.0,-15.75,-75.5,-68.0,-29.25,-24.5,-30.75,-9.0,-47.75,-79.75,-27.75,-24.0
-130.25,-147.5,-116.25,-129.5,-152.5,-166.25,-101.25,-155.25,-145.5,-86.0,-144.5,-181.75
-127.5,-99.25,-107.0,-146.75,-111.0,-39.25,-104.25,-22.75,-127.75,-137.25,-43.25,-42.5
-57.75,-63.25,-71.0,-39.5,-69.25,-142.25,-27.5,-140.0,-63.0,-30.75,-118.25,-159.0
-135.5,-89.25,-137.0,-142.75,-106.25,-60.5,-106.25,-36.0,-125.75,-147.75,-61.25,-64.0
-66.0,-67.0,-61.75,-51.0,-76.75,-138.5,-33.0,-138.25,-71.25,-26.0,-108.5,-148.25
-144.75,-103.0,-125.0,-163.5,-117.75,-58.25,-117.75,-26.5,-140.25,-141.0,-54.75,-56.75
-113.0,-124.25,-90.0,-105.5,-130.75,-156.75,-81.0,-147.75,-124.5,-58.25,-125.0,-166.25
-56.0,-15.0,-81.0,-69.25,-27.5,-40.25,-35.0,-10.0,-47.25,-67.75,-32.25,-35.25
-117.25,-127.5,-113.5,-107.5,-131.5,-174.5,-84.75,-159.0,-125.75,-70.25,-141.0,-185.75
-76.0,-40.25,-71.0,-92.5,-51.5,-30.75,-53.75,-8.25,-70.25,-84.5,-24.0,-27.75
-111.75,-123.5,-95.5,-104.5,-125.25,-161.5,-88.25,-148.0,-119.5,-69.5,-131.75,-172.25
-112.5,-76.75,-106.0,-126.0,-85.25,-43.75,-96.0,-22.25,-105.0,-129.75,-43.25,-43.0
-18.5,-20.0,-50.0,0.5,-21.25,-137.5,5.5,-130.25,-20.75,6.0,-108.25,-147.0
-127.25,-84.5,-125.25,-135.5,-93.25,-60.75,-97.25,-31.0,-116.0,-129.0,-58.5,-59.5
-77.75,-88.5,-53.75,-61.25,-88.5,-137.75,-36.75,-138.75,-83.25,-22.5,-107.0,-149.0
-114.0,-75.5,-104.75,-124.25,-84.75,-49.75,-89.5,-23.0,-106.5,-119.25,-47.25,-51.75
-99.0,-109.5,-95.5,-76.75,-112.25,-156.0,-76.0,-155.5,-105.75,-70.0,-129.5,-171.5
-26.5,14.75,-68.0,-25.75,3.25,-26.25,-15.5,-8.75,-15.75,-65.25,-23.25,-27.0
-105.5,-116.25,-108.5,-89.0,-121.5,-166.25,-85.5,-157.75,-114.5,-76.25,-139.25,-182.25
-84.75,-51.0,-73.0,-92.75,-63.0,-26.25,-64.0,-11.0,-78.0,-96.5,-25.5,-26.5
-74.25,-84.25,-76.0,-57.5,-90.0,-150.25,-46.75,-142.75,-80.0,-41.5,-123.75,-164.25
-98.0,-59.75,-114.0,-105.5,-75.5,-48.0,-81.5,-27.0,-89.75,-130.0,-51.75,-52.5
-4.5,-9.25,-45.25,19.75,-17.5,-130.0,16.5,-130.75,-7.5,3.5,-106.25,-146.5
-115.5,-82.0,-120.5,-122.25,-93.25,-53.5,-96.5,-28.25,-108.5,-137.5,-55.5,-61.75
-70.0,-90.75,-60.0,-51.75,-90.75,-135.5,-46.25,-137.75,-79.25,-37.5,-109.5,-154.25
-64.0,-30.25,-85.75,-64.75,-37.75,-36.5,-47.5,-12.75,-55.75,-90.25,-37.5,-42.5
-85.0,-96.5,-98.5,-56.0,-97.75,-158.75,-60.25,-153.5,-89.75,-64.0,-133.5,-178.0
-28.75,13.75,-63.75,-26.0,1.5,-23.5,-13.5,-4.75,-18.5,-65.0,-22.25,-26.5
-118.75,-129.0,-105.5,-99.5,-135.0,-164.25,-90.75,-154.0,-129.0,-81.25,-138.5,-184.25
-107.0,-75.25,-86.0,-111.75,-87.5,-32.0,-85.0,-15.75,-103.5,-120.0,-31.0,-38.0
-44.25,-55.5,-63.75,-20.75,-60.0,-143.25,-23.25,-137.25,-52.75,-22.0,-114.0,-158.25
-101.0,-69.0,-118.5,-101.5,-80.75,-51.75,-84.0,-30.25,-97.0,-129.0,-52.75,-56.5
-23.0,-39.5,-42.25,1.75,-43.75,-129.0,1.25,-131.0,-32.5,1.0,-102.25,-143.25
-119.0,-94.25,-114.0,-129.75,-103.75,-51.5,-101.25,-24.25,-118.0,-129.75,-53.75,-54.0
-85.25,-109.0,-71.0,-67.5,-111.75,-139.75,-60.0,-142.0,-98.5,-50.0,-118.75,-156.0
-40.25,-4.0,-75.0,-41.25,-15.75,-27.25,-23.5,-6.5,-31.75,-71.25,-32.5,-31.5
-87.5,-97.5,-102.0,-62.75,-99.5,-159.25,-60.75,-154.0,-92.5,-61.75,-138.75,-176.5
-45.0,-7.25,-58.25,-45.0,-14.25,-18.25,-23.0,-3.25,-33.75,-64.75,-20.75,-19.25
-105.75,-122.5,-90.0,-89.5,-119.5,-159.5,-81.0,-147.5,-114.5,-58.25,-132.0,-173.5
-106.5,-79.0,-91.25,-113.25,-83.5,-41.0,-94.75,-19.25,-100.75,-115.0,-37.0,-41.0
-21.75,-32.0,-47.0,4.5,-32.25,-137.5,-9.5,-131.75,-23.0,4.0,-107.0,-149.75
-109.25,-74.75,-118.25,-114.75,-85.0,-54.25,-99.0,-27.25,-97.75,-124.25,-53.5,-58.5
-44.0,-60.0,-42.75,-25.5,-62.75,-127.0,-25.0,-129.5,-45.25,-7.75,-101.0,-142.5
-100.0,-69.0,-97.5,-109.0,-75.5,-39.75,-86.5,-16.25,-86.5,-113.5,-42.5,-44.25
-72.75,-92.5,-73.5,-56.25,-90.0,-143.75,-59.25,-142.25,-78.5,-50.25,-118.75,-156.75
-1.25,30.25,-50.25,-6.25,26.0,-21.5,-4.75,0.25,8.0,-50.75,-18.25,-16.75
-73.5,-94.0,-84.5,-55.25,-89.25,-157.75,-62.5,-148.75,-82.0,-51.75,-128.75,-168.5
-42.5,-20.25,-46.5,-52.25,-22.5,-15.25,-34.0,0.5,-38.25,-66.0,-13.5,-13.0
-50.25,-73.5,-59.25,-33.0,-68.25,-139.5,-39.5,-135.75,-58.0,-29.25,-115.25,-155.0
-65.0,-37.75,-87.75,-63.5,-40.0,-29.5,-62.75,-16.5,-53.25,-107.0,-33.25,-34.5
25.75,11.25,-31.0,55.75,16.5,-119.25,28.25,-123.25,25.75,18.75,-95.0,-135.25
-85.25,-61.5,-109.0,-93.5,-64.5,-45.0,-88.75,-21.75,-79.25,-124.0,-48.75,-51.25
-39.0,-68.5,-42.75,-26.0,-63.75,-125.0,-31.0,-128.0,-51.75,-11.25,-98.75,-141.0
-51.75,-29.25,-79.75,-68.0,-32.25,-30.5,-49.25,-4.75,-50.0,-78.75,-30.75,-35.75
-50.5,-73.25,-78.75,-37.25,-70.75,-144.0,-43.5,-140.0,-63.25,-40.5,-120.5,-164.0
19.25,50.0,-43.0,14.75,45.75,-8.5,17.25,10.0,25.75,-34.25,-9.0,-13.5
-63.0,-86.75,-84.25,-49.0,-81.25,-151.0,-58.5,-139.75,-75.25,-54.0,-127.0,-169.75
-48.5,-29.75,-60.5,-57.25,-31.0,-15.75,-55.75,-0.5,-48.5,-95.0,-21.5,-21.25
-18.5,-39.75,-54.5,4.5,-34.0,-133.25,-20.75,-127.75,-29.75,-18.25,-112.75,-150.5
-67.5,-38.75,-106.75,-67.75,-43.0,-41.0,-72.5,-18.5,-65.0,-115.25,-44.5,-46.0
10.25,-3.25,-38.5,37.25,-1.75,-120.0,15.0,-122.75,0.0,15.0,-97.0,-139.75
-106.25,-77.25,-116.25,-114.5,-84.0,-46.0,-98.75,-20.25,-106.25,-125.5,-48.5,-58.5
-73.5,-96.0,-67.5,-56.5,-95.0,-135.0,-60.0,-136.75,-87.25,-44.0,-108.5,-157.5
-44.25,-13.5,-82.25,-49.25,-19.5,-29.0,-43.5,-8.0,-38.75,-86.5,-30.75,-38.25
-86.5,-103.5,-106.0,-63.5,-101.25,-156.0,-70.5,-154.25,-95.5,-74.0,-134.75,-179.5
-42.25,-11.0,-69.0,-47.0,-16.5,-18.5,-30.0,-5.25,-36.5,-77.5,-23.25,-24.0
-111.0,-132.0,-103.25,-101.0,-131.5,-158.0,-89.5,-151.25,-125.75,-76.25,-138.0,-177.5
-105.0,-80.25,-93.5,-117.0,-89.0,-31.5,-87.5,-18.5,-103.5,-122.0,-38.0,-39.25
-35.5,-48.75,-62.25,-14.25,-51.25,-138.25,-14.75,-136.0,-39.25,-17.75,-115.0,-155.75
-107.5,-75.75,-122.5,-110.0,-85.0,-50.0,-88.25,-30.5,-96.0,-134.25,-55.0,-57.0
-34.75,-52.0,-39.25,-9.75,-52.0,-121.75,-7.5,-128.75,-36.0,-8.0,-97.75,-139.5
-118.0,-89.75,-106.25,-124.75,-97.25,-42.0,-99.0,-20.25,-107.0,-130.0,-46.5,-48.0
-88.5,-108.25,-75.0,-66.75,-109.25,-139.25,-67.0,-143.75,-91.0,-55.25,-118.0,-156.0
-28.5,11.75,-62.75,-23.0,2.75,-20.75,-13.25,-3.25,-8.5,-58.5,-23.5,-23.25
-100.5,-104.25,-102.0,-71.0,-106.0,-158.0,-66.75,-153.5,-95.0,-63.5,-137.25,-176.5
-69.5,-26.25,-63.75,-65.0,-33.5,-15.75,-36.5,-5.5,-47.5,-80.0,-21.75,-21.75
-104.25,-108.25,-84.0,-77.0,-107.5,-148.5,-66.5,-144.25,-96.75,-61.75,-126.5,-169.0
-112.0,-70.75,-98.25,-107.75,-78.25,-35.0,-87.25,-21.0,-91.25,-131.25,-40.5,-43.75
-22.75,-26.75,-46.0,12.5,-25.75,-129.25,3.0,-132.25,-13.5,-5.0,-106.75,-147.0
-128.0,-92.5,-118.0,-124.0,-96.75,-50.5,-100.5,-30.75,-109.75,-139.75,-55.5,-57.0
-70.5,-86.0,-42.5,-43.5,-85.0,-126.0,-34.5,-133.5,-69.0,-25.5,-102.5,-141.25
-99.25,-64.75,-91.0,-99.25,-73.5,-36.25,-77.25,-17.5,-81.0,-113.25,-39.25,-40.5
-82.75,-93.0,-83.25,-51.25,-96.5,-144.5,-60.25,-149.5,-73.0,-62.0,-121.5,-162.75
-5.5,37.0,-53.25,5.0,25.5,-13.0,2.5,-1.0,22.25,-54.0,-15.5,-16.25
-84.25,-98.75,-92.25,-56.5,-99.25,-151.5,-70.75,-149.75,-77.25,-64.75,-131.0,-171.0
-69.0,-40.75,-64.75,-68.5,-46.0,-14.25,-58.5,-5.0,-50.0,-91.5,-21.75,-18.75
-61.0,-74.25,-69.75,-34.75,-71.75,-139.0,-43.75,-137.5,-56.0,-36.5,-121.0,-156.25
-95.25,-56.0,-109.5,-89.75,-62.75,-38.25,-83.5,-24.25,-73.0,-132.25,-47.75,-45.75
-10.5,-8.75,-44.0,25.75,-10.75,-121.0,12.25,-128.75,2.75,-4.25,-102.75,-141.5
-123.5,-77.25,-119.0,-117.25,-85.75,-45.75,-97.75,-27.25,-98.0,-144.5,-54.25,-56.0
-75.5,-82.75,-53.5,-42.75,-81.75,-126.25,-46.75,-138.0,-65.0,-45.0,-106.0,-148.25
-60.5,-18.0,-77.25,-52.25,-27.0,-24.75,-48.25,-11.0,-34.25,-91.25,-32.0,-35.25
-80.0,-84.75,-92.25,-44.75,-88.75,-148.0,-61.75,-152.25,-70.5,-59.25,-129.25,-170.5
-18.0,28.0,-51.5,-9.25,15.0,-10.5,-6.0,-1.5,4.5,-49.25,-12.75,-17.0
-95.0,-103.5,-90.25,-72.75,-109.75,-152.0,-70.75,-147.25,-94.0,-51.25,-127.25,-172.75
-82.0,-47.5,-76.25,-84.75,-60.5,-23.25,-64.25,-9.25,-67.0,-88.75,-23.75,-28.25
-23.0,-28.5,-53.25,2.75,-34.25,-132.5,-6.0,-131.25,-18.25,3.75,-105.75,-151.5
-88.25,-47.0,-111.25,-89.75,-62.25,-42.75,-75.5,-23.0,-69.75,-111.0,-45.25,-52.0
-17.75,-22.5,-38.0,6.75,-31.5,-119.25,1.75,-124.25,-14.25,9.5,-96.0,-137.75
-113.5,-73.5,-107.5,-124.75,-90.5,-40.0,-98.0,-19.0,-101.0,-119.5,-45.75,-49.5
-75.25,-88.25,-67.75,-61.75,-98.0,-133.0,-52.0,-137.75,-79.75,-33.0,-112.25,-152.5
-26.25,13.0,-75.5,-32.75,-4.5,-22.0,-18.75,-3.25,-9.75,-58.75,-28.5,-26.75
-78.5,-90.0,-107.75,-60.5,-100.25,-153.0,-66.5,-153.25,-79.25,-58.25,-136.5,-175.25
-37.25,-3.25,-66.0,-46.25,-19.25,-13.0,-31.0,-2.75,-25.5,-61.5,-20.0,-18.5
-93.0,-107.75,-95.25,-82.0,-114.25,-150.75,-81.0,-145.5,-97.0,-55.5,-132.5,-169.25
-90.25,-59.75,-93.75,-102.75,-74.25,-27.75,-90.25,-17.75,-81.75,-110.5,-39.0,-35.5
-4.0,-15.5,-46.75,11.25,-24.0,-127.5,0.25,-129.25,-8.0,15.0,-108.75,-144.0
-101.75,-69.5,-119.25,-114.5,-85.25,-48.5,-95.25,-26.5,-92.25,-122.25,-57.5,-53.75
-43.75,-61.25,-44.0,-28.5,-69.25,-122.0,-27.25,-129.5,-48.75,-11.5,-104.0,-139.25
-101.5,-69.0,-100.5,-114.0,-84.25,-38.25,-90.0,-16.0,-94.5,-113.0,-44.75,-44.5
-83.25,-92.75,-81.25,-65.0,-100.75,-142.0,-64.0,-143.75,-87.75,-52.75,-121.0,-160.25
-15.0,33.0,-59.25,-17.0,16.25,-15.25,-5.25,-0.75,0.75,-51.0,-19.75,-21.5
-92.0,-98.0,-100.25,-76.25,-107.25,-156.0,-68.5,-150.5,-97.5,-57.0,-134.25,-176.25
-66.5,-31.0,-65.75,-79.5,-47.75,-17.5,-48.5,-3.0,-59.0,-81.0,-20.5,-21.5
-73.5,-84.0,-76.0,-60.25,-93.5,-145.75,-58.0,-138.75,-78.25,-45.5,-120.75,-162.5
-87.75,-50.0,-103.75,-94.0,-67.75,-40.0,-83.5,-20.25,-77.0,-122.25,-40.0,-42.0
7.5,5.75,-40.0,30.25,-5.5,-127.0,16.5,-126.0,7.75,10.0,-98.5,-138.5
-99.75,-62.25,-114.5,-114.0,-80.0,-49.5,-94.75,-26.0,-92.25,-129.75,-48.75,-52.75
-47.25,-67.75,-49.0,-41.25,-74.25,-128.25,-35.0,-132.25,-60.0,-20.25,-101.75,-141.75
-57.5,-28.5,-87.25,-75.5,-40.5,-33.5,-53.0,-10.25,-54.0,-87.75,-36.25,-35.25
-67.5,-82.0,-89.5,-53.75,-88.75,-149.5,-55.75,-149.0,-75.0,-50.5,-124.75,-166.75
-4.0,36.5,-56.5,-9.0,21.5,-15.75,0.5,-0.25,6.75,-45.25,-15.75,-17.25
-86.5,-97.25,-96.5,-69.5,-105.0,-154.5,-70.0,-149.75,-92.75,-58.0,-132.5,-172.0
-66.25,-35.0,-68.5,-73.0,-52.25,-16.75,-61.0,-9.0,-58.5,-89.5,-20.75,-23.75
-23.75,-39.25,-59.25,-3.5,-47.0,-134.25,-21.75,-135.5,-30.25,-10.5,-111.75,-153.25
-71.0,-40.75,-107.25,-75.5,-55.0,-40.5,-71.25,-23.75,-64.5,-111.5,-45.75,-46.25
-61.0,-101.25,-47.75,-34.5,-105.0,-114.5,-73.75,-138.25,-64.5,-45.5,-103.25,-139.75
224.0,310.25,-39.25,250.5,284.0,-18.5,223.75,9.25,254.5,102.5,-9.75,-25.25
-350.0,-400.25,-199.75,-365.5,-398.0,-205.5,-324.75,-194.25,-386.5,-263.5,-188.25,-215.75
