F3 Value,FC6 Value,P7 Value,F7 Value,F8 Value,T7 Value,P8 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value
150.0,83.5,68.5,119.5,74.25,179.5,129.5,65.75,80.25,122.5,91.75,4.0
-146.5,-84.5,-164.25,-93.5,-107.75,-305.0,-100.0,-227.0,-91.75,-138.0,-205.25,-140.0
124.75,58.5,67.75,85.5,51.5,177.5,110.75,71.25,49.0,126.75,90.0,0.75
-226.0,-165.5,-201.25,-175.0,-189.0,-322.25,-171.5,-242.0,-176.0,-199.0,-223.5,-160.25
194.75,142.25,100.75,170.0,133.0,193.25,178.75,87.25,128.0,169.5,108.75,18.25
-245.5,-176.0,-249.75,-190.5,-201.75,-349.5,-200.5,-259.5,-191.0,-238.0,-254.5,-188.5
173.25,113.25,95.75,140.25,104.5,197.0,150.25,81.75,100.75,146.0,108.0,23.25
-277.75,-215.75,-262.0,-237.5,-239.0,-352.25,-235.0,-261.75,-230.5,-263.75,-259.25,-190.75
94.25,26.0,54.5,53.0,18.5,175.75,76.25,58.5,15.25,82.5,87.0,-1.25
-213.75,-146.75,-220.25,-162.5,-170.25,-339.75,-165.75,-255.0,-161.0,-208.0,-241.0,-175.75
53.75,-8.25,2.5,20.75,-13.75,144.0,43.5,38.5,-18.0,38.75,54.0,-33.5
-265.25,-204.5,-237.0,-212.0,-223.5,-341.25,-208.5,-259.5,-208.75,-246.0,-244.25,-176.25
39.0,-27.0,2.0,9.0,-26.5,148.25,31.5,44.75,-28.75,29.0,55.5,-28.5
-318.5,-258.5,-282.0,-261.0,-273.5,-360.25,-261.5,-275.0,-264.25,-307.25,-268.75,-197.75
129.0,70.75,56.0,107.75,71.0,168.5,122.25,63.5,62.75,103.5,82.25,-4.25
-335.25,-275.5,-300.75,-281.0,-290.5,-379.5,-270.0,-283.75,-284.25,-310.25,-284.5,-218.5
71.5,-1.0,43.5,38.25,-0.25,168.5,71.25,56.25,-8.75,66.0,79.25,-6.5
-331.5,-277.0,-297.75,-282.25,-294.5,-371.25,-275.25,-279.0,-288.25,-316.25,-280.5,-211.5
35.0,-34.25,-8.5,7.0,-38.75,149.0,24.0,36.25,-43.75,6.5,55.0,-30.75
-241.0,-172.25,-253.5,-180.25,-194.75,-348.25,-190.0,-262.5,-189.5,-250.75,-254.25,-186.25
18.75,-41.25,-21.5,-12.0,-49.25,134.0,12.5,32.75,-56.0,10.5,43.25,-44.75
-307.0,-244.25,-256.0,-254.75,-266.75,-348.25,-240.5,-265.0,-255.25,-271.25,-250.75,-186.0
53.0,-9.25,12.75,20.5,-13.25,154.0,51.0,49.75,-18.75,47.25,63.0,-26.25
-325.25,-265.75,-298.0,-270.75,-287.0,-367.0,-270.0,-281.0,-273.0,-320.25,-275.75,-208.0
136.0,72.75,56.75,113.75,67.75,175.75,121.0,65.5,70.0,92.25,87.75,2.5
-326.0,-267.75,-297.0,-270.25,-288.25,-371.5,-276.25,-277.5,-272.0,-319.25,-279.5,-211.0
75.5,5.0,48.0,49.75,-1.25,176.0,57.25,59.75,3.5,63.0,83.75,-1.0
-266.25,-203.5,-251.75,-201.0,-225.75,-349.25,-218.25,-260.0,-208.5,-251.0,-254.25,-185.25
77.5,15.0,24.0,67.0,10.25,161.75,63.75,49.75,12.0,58.25,69.75,-16.5
-209.25,-139.5,-208.0,-127.5,-160.75,-325.5,-159.75,-246.25,-146.5,-204.0,-230.0,-163.25
53.0,-7.5,19.75,46.0,-10.5,153.75,46.25,50.75,-14.0,53.5,63.75,-19.75
-281.5,-222.0,-240.25,-205.75,-237.75,-341.5,-226.75,-255.5,-226.25,-255.5,-245.75,-172.25
118.5,55.25,41.75,108.75,55.25,167.0,97.5,65.75,51.75,97.0,76.5,-4.75
-296.0,-239.75,-295.0,-232.5,-257.5,-366.0,-249.0,-272.75,-242.75,-280.5,-274.75,-203.25
144.25,75.0,68.5,119.75,71.0,185.75,127.0,76.75,72.75,127.5,96.5,9.75
-316.0,-262.75,-275.25,-265.25,-283.75,-359.25,-269.75,-265.75,-266.0,-286.25,-266.5,-203.5
83.25,7.75,60.5,50.25,1.5,179.75,63.25,66.5,8.25,78.75,90.25,2.25
-204.5,-147.75,-214.0,-149.5,-169.0,-334.75,-170.0,-240.5,-150.75,-210.0,-237.75,-165.0
111.25,39.5,36.75,82.0,34.5,162.5,79.75,61.5,39.0,72.75,71.25,-11.25
-183.25,-126.0,-192.75,-129.25,-146.25,-318.0,-147.25,-231.0,-131.5,-181.25,-223.0,-154.0
106.0,37.75,49.5,74.75,35.5,172.75,77.5,74.5,32.25,98.5,78.5,-6.0
-239.5,-183.75,-216.25,-179.0,-200.5,-324.75,-203.75,-239.0,-185.75,-219.5,-232.25,-165.75
206.0,142.25,112.25,186.0,142.5,202.0,172.5,97.5,138.75,180.25,113.25,25.75
-229.25,-175.0,-231.5,-171.75,-189.0,-339.0,-198.5,-243.75,-177.5,-221.0,-247.25,-178.25
193.25,117.0,122.25,166.0,121.25,209.25,162.0,101.0,119.5,174.5,121.75,34.5
-235.5,-184.5,-220.0,-183.75,-195.5,-336.75,-197.0,-236.75,-186.25,-208.5,-239.5,-175.0
137.75,62.5,85.25,112.25,66.25,187.5,110.5,81.5,63.25,127.75,101.25,11.75
-147.75,-88.5,-174.5,-84.25,-104.0,-316.25,-114.75,-224.0,-92.25,-143.25,-214.75,-152.25
125.25,55.5,57.25,93.0,52.75,171.5,99.5,71.25,47.5,118.25,82.25,-10.25
-187.75,-134.75,-174.0,-140.25,-151.5,-310.25,-153.0,-225.75,-143.75,-166.75,-213.75,-150.25
147.5,78.25,86.5,111.0,80.5,184.25,113.75,86.75,72.0,135.75,97.5,6.0
-279.0,-225.25,-227.0,-232.5,-241.5,-333.75,-241.5,-237.0,-229.75,-239.0,-238.0,-176.25
123.5,60.0,94.5,96.25,60.75,193.25,104.25,91.0,64.75,121.0,105.75,14.25
-289.0,-227.0,-252.0,-231.75,-245.25,-353.5,-247.75,-242.25,-220.25,-256.5,-249.75,-193.75
57.5,-4.5,36.75,34.75,-8.75,168.5,51.5,70.5,9.5,65.0,82.5,-17.0
-233.75,-163.5,-234.25,-169.0,-181.75,-342.5,-181.0,-237.0,-152.5,-213.5,-239.0,-183.25
52.5,-6.0,6.75,30.0,-8.5,146.75,41.5,60.75,6.25,51.0,63.5,-34.0
-256.5,-186.75,-225.0,-200.25,-209.5,-333.0,-201.5,-235.5,-177.75,-221.75,-233.25,-175.75
60.5,8.25,28.0,26.75,-1.75,161.0,48.0,75.5,14.75,72.75,73.25,-21.0
-289.5,-213.5,-254.0,-233.5,-241.5,-346.5,-241.25,-243.0,-207.25,-262.25,-248.75,-189.0
161.25,117.5,78.0,138.75,105.25,186.0,144.0,95.25,125.75,138.5,101.5,4.75
-292.75,-220.75,-274.75,-237.75,-246.25,-360.5,-242.0,-248.75,-206.75,-274.25,-265.25,-204.5
117.5,54.0,71.75,90.5,49.75,182.25,98.5,90.75,81.5,101.25,96.75,6.25
-288.0,-224.5,-261.75,-233.5,-245.0,-358.0,-251.0,-242.5,-196.25,-276.5,-259.75,-197.75
73.0,12.5,25.75,48.25,4.75,158.75,42.0,72.75,43.5,48.25,74.25,-19.5
-201.0,-127.75,-220.5,-136.5,-153.25,-337.25,-169.5,-226.5,-101.0,-207.0,-231.25,-172.5
74.0,15.0,22.75,45.0,6.25,153.5,50.75,72.0,43.25,64.5,72.25,-25.25
-245.0,-183.25,-213.75,-191.75,-206.0,-329.75,-203.5,-228.75,-153.25,-224.75,-225.75,-168.75
107.5,48.75,50.25,79.75,41.75,169.0,74.5,84.75,76.5,82.5,86.0,-10.75
-284.25,-211.75,-272.5,-221.5,-237.25,-355.25,-262.25,-249.5,-190.5,-297.75,-258.5,-200.75
154.75,109.5,61.25,140.0,96.0,179.75,106.0,87.75,125.25,92.5,93.0,-2.25
-320.5,-249.75,-296.25,-263.0,-279.0,-373.0,-293.25,-258.25,-235.25,-320.0,-275.25,-219.25
75.0,12.25,43.0,49.25,2.0,169.25,47.75,77.0,34.75,58.5,83.5,-12.5
-278.25,-212.75,-262.75,-216.0,-236.75,-358.5,-240.5,-245.5,-188.5,-279.75,-260.25,-201.25
62.25,2.0,11.75,45.75,-5.75,150.0,36.5,63.75,30.25,22.25,66.0,-31.75
-216.0,-141.75,-220.25,-144.75,-166.0,-335.0,-177.25,-230.0,-119.75,-230.0,-231.25,-175.5
60.5,4.0,26.0,37.5,-3.75,154.0,39.75,72.5,25.0,44.5,72.5,-26.5
-266.75,-199.0,-216.75,-202.25,-222.0,-334.25,-220.5,-232.75,-179.5,-247.0,-227.75,-176.0
139.25,87.0,77.25,126.75,81.0,179.5,116.25,92.25,104.75,116.0,99.0,-3.5
-258.75,-189.5,-246.0,-189.25,-211.5,-347.25,-219.75,-243.0,-173.0,-258.25,-248.25,-195.0
192.0,137.0,116.5,177.25,131.5,204.25,164.25,104.0,152.5,155.0,120.0,18.75
-258.25,-191.0,-231.0,-200.5,-212.25,-341.25,-219.0,-233.75,-178.5,-241.0,-245.25,-190.25
138.0,80.25,98.5,117.25,74.0,196.0,111.5,99.0,96.25,125.0,110.25,14.0
-172.25,-89.5,-184.75,-97.0,-113.5,-320.25,-138.75,-213.75,-80.25,-174.0,-219.25,-160.75
128.75,85.75,60.5,121.0,77.5,175.0,104.0,86.75,96.5,105.0,88.25,-8.5
-174.5,-93.0,-168.25,-102.5,-115.25,-309.75,-127.0,-210.0,-83.75,-154.5,-206.5,-153.0
110.5,59.5,80.0,86.75,55.25,179.75,102.5,92.5,69.5,133.0,98.0,-6.75
-241.25,-173.0,-198.25,-182.5,-192.5,-325.0,-187.25,-224.75,-158.75,-192.75,-222.0,-171.0
190.0,137.0,112.0,171.5,134.0,194.0,165.25,104.75,153.0,179.75,114.75,15.25
-246.5,-178.75,-234.0,-183.75,-198.25,-346.75,-209.0,-237.75,-165.75,-221.75,-243.75,-189.25
175.0,116.75,115.25,152.0,111.75,201.0,144.0,106.25,129.25,171.75,120.75,22.5
-249.0,-183.0,-220.75,-194.25,-204.5,-339.75,-220.5,-227.0,-173.75,-213.25,-238.25,-182.25
138.25,75.25,96.0,114.25,68.5,191.5,103.75,96.75,88.0,139.0,111.0,9.5
-142.0,-70.25,-165.25,-77.5,-93.5,-311.0,-115.25,-206.5,-60.5,-131.75,-205.5,-151.0
139.5,77.5,67.75,112.25,73.25,176.25,99.75,90.75,92.0,122.5,91.25,-4.0
-180.0,-116.75,-171.25,-125.0,-135.0,-312.0,-151.25,-209.75,-103.5,-166.0,-209.0,-150.5
129.0,74.0,76.5,99.0,71.25,175.5,97.25,97.25,84.0,122.25,94.0,-3.0
-254.0,-180.0,-228.75,-193.25,-200.5,-341.75,-221.25,-232.0,-172.25,-239.5,-242.25,-184.75
187.0,141.75,102.0,172.75,135.25,192.75,158.0,103.5,148.25,156.5,107.25,9.0
-272.75,-202.75,-255.0,-216.0,-225.25,-351.5,-232.75,-241.0,-195.75,-249.75,-256.75,-201.0
139.5,71.75,86.75,106.0,66.0,194.5,102.0,98.75,85.5,128.25,106.5,12.75
-244.75,-183.75,-236.0,-193.5,-207.75,-343.0,-227.0,-228.75,-172.0,-234.0,-243.25,-184.5
104.75,42.25,47.5,78.0,31.5,169.75,58.75,82.75,56.5,78.75,87.5,-12.0
-184.0,-115.75,-203.25,-120.5,-143.75,-329.25,-165.75,-220.75,-103.25,-193.25,-224.5,-169.0
74.0,9.0,23.75,47.0,-3.5,153.75,41.25,73.25,23.75,64.25,70.0,-29.0
-252.5,-197.5,-220.5,-201.5,-226.25,-333.5,-215.25,-232.25,-181.75,-225.5,-232.0,-175.75
117.25,48.5,53.0,78.75,34.5,167.5,83.25,82.75,60.5,98.5,86.25,-10.75
-281.0,-218.75,-272.0,-233.25,-253.0,-360.0,-251.75,-252.0,-215.75,-281.75,-258.0,-201.25
162.0,109.0,76.0,130.75,87.75,183.75,126.75,91.75,106.5,119.5,100.25,4.0
-306.75,-241.0,-275.5,-264.75,-275.25,-366.0,-272.75,-252.5,-242.5,-295.0,-267.0,-209.5
86.5,24.75,54.25,49.75,8.5,174.5,56.0,80.75,29.75,73.0,89.5,-5.0
-253.5,-181.75,-245.5,-202.25,-216.25,-347.25,-223.75,-237.5,-178.75,-248.5,-248.75,-190.0
70.75,11.0,20.25,35.0,-8.0,154.75,39.25,66.5,18.25,44.5,70.0,-28.5
-220.25,-153.75,-220.5,-173.75,-188.0,-334.5,-181.5,-231.25,-149.25,-220.0,-232.0,-176.5
49.75,-17.75,18.5,1.5,-35.25,149.0,32.25,68.5,-12.25,47.25,67.0,-33.0
-292.25,-236.0,-234.0,-254.25,-265.75,-348.0,-239.25,-244.25,-231.25,-261.5,-241.5,-189.0
113.0,55.5,57.5,77.0,44.25,165.5,98.0,78.25,54.75,94.25,87.0,-12.75
-316.5,-251.5,-288.75,-268.5,-277.75,-370.0,-269.5,-264.5,-256.25,-306.5,-268.25,-213.25
110.75,44.0,64.75,75.5,35.75,179.75,94.75,79.0,43.0,95.5,98.25,-1.75
-337.0,-283.75,-280.0,-297.5,-306.0,-362.75,-280.75,-258.25,-284.5,-293.75,-265.0,-210.5
57.0,-19.0,41.75,12.75,-25.25,170.5,43.25,70.5,-16.25,65.25,83.5,-13.75
-237.25,-174.75,-227.25,-189.5,-199.25,-341.75,-195.0,-238.0,-179.5,-221.25,-241.25,-183.0
71.0,10.75,23.5,35.0,2.0,156.25,53.0,64.5,2.5,60.0,67.75,-26.0
-224.25,-159.75,-208.25,-175.5,-180.5,-325.25,-179.0,-231.0,-167.0,-210.5,-226.25,-165.5
75.75,11.75,45.0,39.75,11.0,165.75,62.0,75.0,8.0,79.25,82.25,-13.25
-274.75,-210.75,-228.25,-221.5,-228.25,-336.75,-216.75,-241.0,-215.5,-237.75,-233.5,-178.75
171.75,120.25,98.5,147.75,117.25,191.5,158.0,96.5,113.5,158.25,112.75,13.0
-269.0,-199.25,-242.25,-211.25,-218.5,-350.0,-217.75,-244.0,-207.75,-239.5,-245.75,-191.25
157.0,98.25,113.75,131.5,93.5,201.75,144.75,101.25,92.0,163.0,122.75,22.25
-248.75,-181.5,-216.25,-193.25,-198.5,-335.25,-202.0,-230.0,-187.25,-209.75,-233.25,-179.75
119.0,60.5,81.0,97.25,60.75,184.25,97.0,85.75,57.75,116.75,103.0,2.75
-170.0,-92.25,-182.25,-105.0,-110.5,-320.5,-128.75,-218.5,-104.25,-161.75,-213.25,-160.0
101.5,46.25,49.75,70.75,44.5,169.0,83.0,78.5,33.5,93.0,86.0,-14.75
-225.25,-160.5,-193.75,-174.5,-177.5,-318.5,-174.75,-224.0,-173.25,-195.75,-215.25,-161.0
103.25,47.5,61.0,71.5,46.0,173.75,89.25,85.75,33.5,106.5,92.5,-7.75
-282.75,-208.25,-247.5,-221.75,-225.5,-343.75,-232.75,-245.5,-220.0,-259.5,-244.5,-190.75
156.25,113.25,92.0,144.0,114.5,189.5,144.25,90.25,101.75,139.25,107.5,8.0
-311.0,-233.75,-264.75,-251.0,-247.75,-361.5,-250.5,-255.0,-251.0,-270.5,-260.0,-207.0
93.5,37.5,74.75,67.25,41.5,184.25,89.75,82.0,23.5,105.75,99.25,0.75
-275.75,-202.75,-242.5,-217.25,-215.5,-348.0,-218.75,-244.25,-221.75,-244.25,-250.0,-194.25
64.0,15.25,24.5,46.5,13.5,161.0,56.0,63.0,-4.5,54.75,71.5,-25.25
-222.5,-135.75,-223.0,-147.75,-156.25,-329.5,-167.5,-237.25,-158.25,-221.25,-236.5,-176.0
46.25,0.75,19.25,24.25,-4.75,157.5,43.5,61.25,-21.0,42.0,64.0,-31.25
-269.25,-193.5,-215.25,-212.75,-215.0,-330.5,-211.5,-241.25,-216.25,-236.0,-232.5,-175.5
142.0,95.0,86.25,113.75,91.0,185.5,125.0,86.0,74.25,126.0,100.25,2.5
-237.0,-159.75,-220.25,-182.0,-179.75,-335.25,-192.5,-241.25,-178.25,-235.5,-236.75,-183.0
229.25,189.0,146.0,207.5,183.5,215.5,207.0,110.0,170.0,193.75,136.5,35.75
-205.0,-122.5,-191.5,-146.5,-142.25,-322.75,-161.5,-223.75,-139.0,-191.25,-220.5,-164.5
215.5,171.0,157.75,195.75,169.0,223.5,187.75,117.0,162.0,191.75,144.0,46.0
-82.0,11.25,-110.75,-11.25,-6.5,-289.25,-56.25,-189.0,-2.75,-91.5,-179.5,-126.0
258.5,221.5,160.25,245.5,221.25,219.25,218.25,119.25,211.5,217.75,139.75,39.0
-21.75,64.75,-65.75,46.0,49.25,-263.0,3.75,-173.0,53.75,-34.0,-156.0,-103.75
263.25,217.0,177.5,239.25,218.75,222.25,226.5,131.0,207.5,250.25,144.5,42.25
-72.5,5.5,-87.0,-2.5,-10.0,-271.25,-51.75,-181.25,-0.25,-63.0,-166.75,-113.75
363.0,327.75,232.75,362.5,327.25,256.75,307.75,153.75,322.0,317.0,176.0,75.25
-45.5,43.0,-95.25,34.5,27.5,-277.5,-36.5,-179.5,36.0,-56.75,-175.0,-122.0
412.75,371.25,279.5,403.25,373.5,282.25,357.0,173.0,366.0,374.5,200.75,100.25
9.5,88.0,-37.75,73.25,75.25,-251.0,19.0,-153.25,81.25,19.75,-146.75,-96.25
425.25,378.25,296.25,415.75,380.25,285.75,368.75,179.25,374.75,397.0,209.75,105.0
162.0,253.5,59.0,240.75,238.0,-204.0,157.75,-114.75,247.5,137.5,-95.0,-46.75
485.0,446.75,321.25,482.5,447.75,299.75,406.5,195.5,443.75,430.25,220.0,114.25
209.5,291.75,100.0,293.5,281.25,-179.75,188.25,-92.75,289.75,183.0,-72.0,-19.0
529.25,476.0,354.25,487.0,487.75,310.0,441.25,219.0,480.75,484.0,233.0,132.25
151.75,222.0,49.0,184.5,215.75,-210.25,131.25,-109.0,226.5,133.5,-100.75,-53.5
567.25,527.25,361.5,531.0,532.25,310.5,487.0,219.75,524.75,506.0,238.0,128.5
60.0,148.25,-16.75,102.25,134.25,-246.5,57.75,-136.25,139.25,54.25,-140.5,-97.75
436.25,397.75,310.0,406.75,400.25,294.25,372.75,194.5,387.75,412.25,214.75,105.5
29.5,123.5,-27.25,103.0,112.5,-245.5,29.75,-139.5,105.25,38.5,-142.5,-93.75
374.0,347.0,251.0,360.25,352.5,268.25,316.5,171.25,329.25,345.75,187.25,82.5
80.25,188.75,-8.0,143.25,177.5,-232.75,92.75,-132.0,164.0,71.25,-124.5,-76.5
316.5,295.25,205.0,300.75,300.0,241.0,277.25,158.0,267.5,303.25,160.75,54.0
-71.75,28.0,-76.25,-12.25,18.0,-265.75,-35.75,-159.5,1.0,-40.25,-161.25,-114.25
222.0,197.25,147.0,196.5,201.75,213.25,194.0,137.75,167.0,226.25,129.75,24.25
-213.0,-114.25,-201.75,-151.5,-127.0,-322.75,-177.75,-209.5,-146.0,-191.25,-227.25,-173.75
207.5,184.75,126.0,184.25,183.0,213.5,180.75,123.0,151.75,181.5,124.5,25.75
-272.25,-177.25,-234.75,-222.5,-197.0,-337.75,-221.5,-225.25,-213.25,-238.0,-241.25,-188.5
126.5,84.5,110.5,89.5,83.75,206.75,120.25,110.5,58.0,139.5,124.5,21.75
-223.0,-139.0,-192.0,-174.0,-156.0,-320.5,-161.25,-209.75,-164.5,-190.0,-216.25,-166.5
104.25,60.75,65.25,71.75,57.0,180.25,104.25,95.0,37.25,100.5,99.25,-4.75
-188.75,-103.5,-177.75,-134.25,-125.0,-309.75,-128.0,-203.75,-129.75,-174.0,-206.0,-152.25
63.0,14.0,49.5,21.75,8.0,171.5,62.0,90.5,-11.25,72.0,86.75,-16.0
-291.5,-219.0,-221.0,-251.5,-240.5,-328.25,-226.75,-224.25,-245.75,-248.0,-227.0,-178.5
100.5,50.75,65.5,58.75,46.75,181.0,98.25,97.0,25.0,100.75,97.5,-6.25
-312.5,-239.25,-263.5,-269.5,-259.0,-348.75,-247.75,-241.5,-263.25,-288.0,-253.5,-200.0
132.75,84.0,96.25,94.75,80.0,201.75,132.5,105.5,58.75,121.75,113.0,15.0
-314.25,-243.25,-242.5,-276.5,-260.0,-341.5,-247.0,-231.0,-267.25,-271.75,-247.0,-190.5
92.75,33.5,95.75,53.25,35.75,203.0,93.0,103.0,17.25,104.25,114.25,15.25
-197.25,-118.5,-179.0,-146.5,-132.75,-307.75,-140.5,-202.5,-141.75,-173.0,-208.5,-155.75
125.75,74.25,75.25,84.25,78.75,190.75,118.0,103.75,56.75,118.75,104.0,3.5
-154.75,-82.5,-142.5,-116.5,-89.5,-287.0,-96.5,-185.75,-96.5,-133.75,-186.0,-131.25
142.75,87.25,104.25,85.75,99.75,201.75,134.5,121.0,75.75,148.5,116.5,14.5
-207.5,-141.5,-175.0,-182.5,-141.75,-305.75,-159.0,-197.75,-148.25,-183.0,-205.25,-154.0
220.75,167.75,136.5,175.75,184.5,215.25,197.5,131.5,162.0,194.25,132.5,28.0
-235.75,-161.25,-227.25,-194.0,-164.75,-332.5,-194.0,-216.75,-173.5,-221.75,-235.25,-188.75
169.75,117.5,113.0,120.5,127.0,209.25,144.75,122.25,106.0,158.5,125.25,17.25
-264.75,-195.75,-229.75,-238.25,-200.75,-332.5,-221.25,-214.5,-208.5,-230.75,-235.25,-191.75
107.75,49.75,72.0,57.5,58.5,194.5,88.5,105.75,39.25,106.0,105.25,-4.75
-176.75,-99.5,-181.75,-135.0,-108.75,-308.0,-134.5,-196.75,-114.75,-166.25,-208.5,-165.25
105.75,50.75,62.0,67.75,59.75,182.75,91.25,102.0,37.0,103.75,95.0,-18.75
-207.0,-134.0,-172.0,-153.0,-143.0,-302.0,-153.25,-196.75,-151.5,-172.5,-201.75,-163.0
110.5,64.25,78.75,82.25,70.0,187.75,100.25,110.0,47.75,121.0,104.25,-13.25
-269.0,-187.0,-229.0,-202.0,-196.25,-327.0,-210.25,-221.0,-200.5,-231.0,-229.0,-196.25
171.5,133.75,96.5,167.5,142.25,205.0,166.5,114.25,120.75,165.5,119.0,-5.25
-305.25,-227.25,-269.25,-232.0,-232.5,-349.5,-239.5,-235.75,-239.0,-264.0,-253.5,-223.0
94.75,40.5,74.75,84.5,51.5,195.5,99.25,101.0,30.5,108.75,108.5,-13.0
-290.25,-215.75,-249.5,-211.75,-221.25,-340.75,-228.75,-227.0,-231.25,-257.25,-245.25,-210.0
60.25,10.75,31.5,67.25,18.0,170.75,53.5,83.0,-1.0,47.0,82.5,-34.0
-216.0,-134.75,-202.25,-114.5,-144.75,-318.0,-158.0,-214.5,-147.5,-210.0,-217.5,-184.75
52.0,-5.5,31.0,60.25,6.25,168.0,43.5,82.5,-11.5,52.75,80.75,-42.5
-273.5,-215.75,-215.0,-187.75,-215.75,-320.75,-223.25,-223.25,-215.25,-239.75,-220.5,-188.75
90.75,27.0,56.0,89.5,42.25,179.0,79.5,91.25,26.5,88.5,94.5,-26.5
-319.0,-253.0,-284.25,-237.0,-256.5,-357.5,-261.75,-248.5,-259.5,-303.0,-261.0,-223.25
98.75,50.25,42.75,102.25,62.0,175.75,100.5,87.5,42.25,76.75,88.25,-27.0
-406.0,-330.5,-337.75,-329.25,-334.25,-386.0,-322.5,-265.25,-341.5,-362.25,-293.0,-254.75
-38.0,-96.0,-26.75,-49.5,-79.25,144.0,-20.0,58.75,-101.75,-17.25,53.5,-62.0
-399.25,-327.25,-341.5,-325.75,-322.5,-385.75,-323.0,-266.25,-332.0,-358.75,-290.5,-252.5
-89.25,-144.0,-89.75,-99.25,-124.5,111.25,-72.5,34.5,-146.0,-82.5,23.25,-93.0
-376.0,-301.25,-323.25,-302.5,-297.25,-377.0,-294.5,-259.5,-306.25,-351.0,-276.75,-234.25
-98.75,-154.25,-78.5,-116.25,-131.75,111.75,-74.75,43.25,-155.0,-77.0,27.5,-84.5
-420.0,-354.5,-324.0,-354.0,-347.5,-376.5,-329.0,-261.5,-352.5,-360.5,-273.25,-231.75
24.0,-34.25,-9.25,7.75,-10.5,147.5,36.5,72.0,-32.0,30.25,63.75,-44.5
-380.75,-319.5,-335.75,-314.75,-311.25,-382.25,-307.75,-266.25,-315.0,-351.5,-284.75,-238.25
54.0,-8.0,25.75,37.0,15.25,169.75,61.5,81.25,-3.75,51.0,83.5,-23.5
-398.0,-337.5,-325.25,-342.5,-329.75,-377.0,-329.25,-257.75,-335.75,-356.25,-284.25,-236.0
-18.25,-88.75,-8.5,-46.75,-65.0,153.0,-13.25,64.75,-81.25,-5.5,64.75,-43.5
-321.75,-257.0,-284.5,-263.0,-254.0,-361.75,-251.75,-245.5,-255.75,-286.5,-259.5,-216.25
-21.25,-85.75,-39.25,-48.25,-68.5,132.75,-14.75,53.25,-83.5,-11.25,46.25,-63.75
-321.75,-258.0,-261.5,-258.25,-255.0,-345.75,-247.25,-243.75,-256.5,-281.75,-245.75,-202.25
-22.75,-82.25,-9.75,-45.5,-62.0,144.25,-10.0,61.5,-83.25,4.0,59.75,-52.25
-371.25,-303.5,-287.25,-305.25,-299.25,-359.25,-298.25,-256.75,-307.0,-321.5,-261.75,-217.75
77.0,26.25,39.75,67.0,45.5,167.75,81.5,78.75,22.75,81.25,84.75,-25.75
-369.75,-297.5,-311.5,-303.5,-297.0,-380.5,-292.5,-264.5,-302.75,-318.5,-277.25,-234.5
56.75,3.0,46.25,38.75,16.75,171.25,70.75,83.0,-1.0,80.0,92.75,-19.25
-349.0,-275.0,-285.5,-285.75,-276.5,-365.0,-275.75,-248.75,-280.75,-294.25,-262.75,-221.5
22.25,-30.0,6.0,-0.25,-16.25,157.25,25.75,67.75,-34.25,35.0,72.25,-39.5
-258.0,-179.5,-252.75,-198.25,-182.75,-346.0,-197.0,-235.25,-188.25,-232.75,-243.75,-198.5
5.75,-48.25,-25.25,-27.0,-35.5,136.5,5.75,58.75,-54.25,20.75,52.5,-56.5
-327.0,-259.25,-267.75,-282.75,-264.5,-353.25,-259.5,-243.0,-264.75,-278.5,-247.75,-204.75
4.25,-53.25,-8.0,-35.75,-43.0,138.0,2.75,65.75,-56.0,13.75,60.25,-50.75
-375.75,-308.25,-316.0,-319.75,-316.25,-378.25,-318.25,-266.5,-307.0,-353.5,-277.5,-232.0
71.25,14.25,20.5,48.0,21.5,158.75,58.25,72.25,17.25,47.0,74.75,-32.0
-402.25,-342.0,-342.0,-351.5,-348.25,-394.25,-341.0,-276.5,-340.0,-367.5,-296.25,-249.0
-0.25,-68.5,3.0,-30.25,-57.5,153.75,5.25,60.75,-64.75,16.5,68.0,-39.5
-364.0,-299.5,-310.25,-310.5,-306.25,-377.5,-298.5,-262.5,-303.75,-326.5,-277.75,-232.5
-10.25,-69.5,-28.75,-36.25,-64.5,132.5,-11.25,47.5,-74.0,-12.75,51.5,-59.25
-274.25,-200.0,-253.25,-208.75,-213.5,-351.25,-212.5,-246.0,-208.75,-255.75,-241.75,-200.25
2.25,-55.5,-14.0,-23.75,-54.0,137.0,2.25,54.25,-64.0,13.75,57.75,-52.75
-320.0,-257.0,-258.0,-262.0,-269.5,-351.25,-256.75,-250.0,-262.25,-276.25,-245.25,-199.0
73.75,17.75,28.5,50.0,23.75,159.25,69.5,71.5,12.75,71.5,77.25,-29.25
-324.75,-254.25,-296.5,-265.25,-265.5,-367.75,-267.75,-262.5,-262.0,-310.25,-272.25,-222.0
124.75,73.25,60.75,101.0,76.75,175.5,110.5,84.0,64.5,98.25,92.75,-10.5
-339.5,-272.5,-292.75,-290.25,-283.75,-377.0,-283.0,-259.5,-280.75,-307.5,-272.25,-225.75
53.75,-8.25,38.75,22.25,-2.5,162.25,47.5,71.75,-12.75,61.25,84.0,-23.25
-263.0,-190.25,-250.0,-202.75,-200.5,-357.0,-211.25,-243.75,-199.0,-240.5,-249.75,-200.25
53.75,-2.25,4.5,28.0,2.75,143.25,45.75,60.25,-8.5,49.5,63.75,-41.25
